city,geocode_status,geocode_score,matched_address,lat,lon,station_id,station_name,station_lat,station_lon
"Sheboygan, WI",T,100.0,"Sheboygan, Wisconsin",43.75088000000005,-87.71290699999997,USW00014898,"GREEN BAY A S INTERNATIONAL AIRPORT, WI US",,
"Saginaw/Bay City/Midland, MI",M,86.5,Just Between Friends of Midland Bay City Saginaw,43.66097800000006,-84.25011799999999,USW00014826,"FLINT FCWOS, MI US",,
"Bridgeport, CT",T,100.0,"Bridgeport, Connecticut",41.17919500000005,-73.18947599999996,USW00094702,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",,
"Massena, NY",T,100.0,"Massena, New York",44.92802100000006,-74.89182399999999,USW00094725,"MASSENA INTERNATIONAL AIRPORT, NY US",,
"Appleton, WI",T,100.0,"Appleton, Wisconsin",44.26180400000004,-88.40724999999998,USW00014898,"GREEN BAY A S INTERNATIONAL AIRPORT, WI US",,
"Columbus, GA",T,100.0,"Columbus, Georgia",32.46668200000005,-84.99040499999995,USW00093842,"COLUMBUS METROPOLITAN AIRPORT, GA US",,
"Belmar/Farmingdale, NJ",M,98.21,"Belmar Blvd, Farmingdale, New Jersey, 07727",40.19814639000003,-74.14391922899995,USW00094728,"NY CITY CENTRAL PARK, NY US",,
"North Platte, NE",T,100.0,"North Platte, Nebraska",41.13250700000003,-100.76396899999997,USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",,
"St. George, UT",T,100.0,"St. George, Utah",37.10830110000006,-113.58323779999995,USW00093129,"CEDAR CITY AIRPORT, UT US",,
"Cheyenne, WY",T,100.0,"Cheyenne, Wyoming",41.14024000000006,-104.81880199999995,USW00024018,"CHEYENNE WSFO AIRPORT, WY US",,
"Burlington/Mount Vernon, WA",M,88.66,Mini Storage Mt. Vernon Burlington,48.45803900000004,-122.33892099999997,USW00024255,"WHIDBEY ISLAND NAS, WA US",,
"Pasco/Kennewick/Richland, WA",M,90.19,KONA-AM (Kennewick-Richland-Pasco),46.17291000000006,-119.06972999999999,USW00024155,"PENDLETON E OR REGIONAL AIRPORT, OR US",,
"Rapid City, SD",T,100.0,"Rapid City, South Dakota",44.08305340000004,-103.22444199999995,USW00024090,"RAPID CITY REGIONAL AIRPORT, SD US",,
"Roche Harbor, WA",M,100.0,"Roche Harbor, Washington",48.60805140000008,-123.15214789999999,USW00024255,"WHIDBEY ISLAND NAS, WA US",,
"Bend/Redmond, OR",T,87.69,"Redmond, Oregon",44.27255300000007,-121.17430999999999,USW00024230,"REDMOND AIRPORT, OR US",,
"Renton, WA",T,100.0,"Renton, Washington",47.47465820000008,-122.20679029999997,USW00024233,"SEATTLE TACOMA AIRPORT, WA US",,
"Roanoke, VA",T,100.0,"Roanoke, Virginia",37.27113300000008,-79.93905599999994,USW00013733,"LYNCHBURG REGIONAL AIRPORT, VA US",,
"Pittsfield, MA",T,100.0,"Pittsfield, Massachusetts",42.44502700000004,-73.25280399999997,USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",,
"Hillsboro, OR",T,100.0,"Hillsboro, Oregon",45.52395000000007,-122.98973899999999,USW00024232,"SALEM AIRPORT MCNARY FIELD, OR US",,
"Eugene, OR",T,100.0,"Eugene, Oregon",44.05215300000003,-123.09119499999997,USW00024221,"EUGENE MAHLON SWEET FIELD, OR US",,
"Binghamton, NY",T,100.0,"Binghamton, New York",42.09870200000006,-75.91254299999997,USW00004725,"BINGHAMTON GREATER AP, NY US",,
"Port Angeles, WA",T,100.0,"Port Angeles, Washington",48.12846500000006,-123.47406499999994,USC00456846,"QUILCENE 2 SW, WA US",,
"Clemson, SC",T,100.0,"Clemson, South Carolina",34.68868500000008,-82.83488499999999,USW00013873,"ATHENS BEN EPPS AIRPORT, GA US",,
"Sault Ste. Marie, MI",T,100.0,"Sault Ste. Marie, Michigan",46.49769070000008,-84.34759749999995,USW00014847,"SAULT STE MARIE SANDERSON FIELD, MI US",,
"Batesville, AR",T,100.0,"Batesville, Arkansas",35.777648000000056,-91.64078099999995,USW00093991,"WALNUT RIDGE MUNICIPAL AIRPORT, AR US",,
"Bowling Green, KY",T,100.0,"Bowling Green, Kentucky",37.00240500000007,-86.44348599999995,USW00093808,"BOWLING GREEN WARREN CO AIRPORT, KY US",,
"New Bedford/Fall River, MA",T,89.79,"Bedford St, Fall River, Massachusetts, 02720",41.70067904200005,-71.14854139999994,USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",,
"Mosinee, WI",T,100.0,"Mosinee, Wisconsin",44.78267640000007,-89.68950579999995,USW00014897,"WAUSAU ASOS, WI US",,
"Idaho Falls, ID",T,100.0,"Idaho Falls, Idaho",43.491370000000074,-112.04022639999994,USW00024156,"POCATELLO REGIONAL AIRPORT, ID US",,
"Fort Collins/Loveland, CO",M,94.1,Fort Collins Loveland Krav Maga,40.50613500000003,-105.07674999999995,USW00024018,"CHEYENNE WSFO AIRPORT, WY US",,
"Gainesville, GA",T,100.0,"Gainesville, Georgia",34.29877200000004,-83.82962899999995,USW00013873,"ATHENS BEN EPPS AIRPORT, GA US",,
"Ashland, WV",M,100.0,"Ashland, West Virginia",37.40804700000007,-81.35000899999994,USW00003872,"BECKLEY RALEIGH CO AIRPORT, WV US",,
"Key Largo, FL",T,100.0,"Key Largo, Florida",25.130026000000043,-80.40596199999999,USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",,
"Olympia, WA",T,100.0,"Olympia, Washington",47.03553400000004,-122.90082699999999,USW00024233,"SEATTLE TACOMA AIRPORT, WA US",,
"Greenville, NC",T,100.0,"Greenville, North Carolina",35.61133200000006,-77.37409999999994,USW00093719,"NEW BERN COASTAL CAROLINA REGIONAL AIRPORT, NC US",,
"Port Huron, MI",T,100.0,"Port Huron, Michigan",42.97504100000003,-82.42452199999997,USW00014822,"DETROIT CITY AIRPORT, MI US",,
"Salisbury, MD",T,100.0,"Salisbury, Maryland",38.36556800000005,-75.59918099999999,USW00093739,"WALLOPS ISLAND NASA TEST FACILITY, VA US",,
"Deadhorse, AK",T,100.0,"Deadhorse, Alaska",70.21225460000005,-148.43548309999997,USW00027406,"DEADHORSE, AK US",,
"State College, PA",T,100.0,"State College, Pennsylvania",40.78967600000004,-77.85805499999998,USW00014736,"ALTOONA BLAIR CO AIRPORT, PA US",,
"Pinehurst/Southern Pines, NC",M,98.21,"Pinehurst Ave, Southern Pines, North Carolina, 28387",35.160337850000076,-79.41665106999994,USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,
"Tyler, TX",T,100.0,"Tyler, Texas",32.35076300000003,-95.30064399999998,USW00003901,"LONGVIEW E TX REGIONAL AIRPORT, TX US",,
"Fayetteville, AR",T,100.0,"Fayetteville, Arkansas",36.06192800000008,-94.16058299999997,USW00013964,"FORT SMITH REGIONAL AIRPORT, AR US",,
"El Centro, CA",T,100.0,"El Centro, California",32.79285500000003,-115.56555099999997,USW00023199,"EL CENTRO NAF, CA US",,
"Fort Leonard Wood, MO",T,100.0,"Fort Leonard Wood, Missouri",37.71685300000007,-92.14267499999994,USW00013997,"VICHY ROLLA NATIONAL AIRPORT, MO US",,
"Nogales, AZ",T,100.0,"Nogales, Arizona",31.341931000000045,-110.93412899999998,USW00003124,"FORT HUACHUCA SIERRA VISTA MUNICIPAL AIRPORT, AZ US",,
"Sumter, SC",T,100.0,"Sumter, South Carolina",33.930267300000025,-80.36748069999999,USW00013744,"FLORENCE REGIONAL AIRPORT, SC US",,
