iso_a3,country,month,origin_risk,fruit_production_score,risk_bucket
ALB,Albania,1,0.0019607960821678,0.6750422283774193,0–0.01 (very low)
ALB,Albania,2,0.0019607960821678,0.6750422283774193,0–0.01 (very low)
ALB,Albania,3,0.0019607960821678,0.6750422283774193,0–0.01 (very low)
ALB,Albania,4,0.0078431843286715,0.6750422283774193,0–0.01 (very low)
ALB,Albania,5,0.0078431843286715,0.6750422283774193,0–0.01 (very low)
ALB,Albania,6,0.0196079608216789,0.6750422283774193,0.01–0.05 (low)
ALB,Albania,7,0.0392159216433578,0.6750422283774193,0.01–0.05 (low)
ALB,Albania,8,0.0392159216433578,0.6750422283774193,0.01–0.05 (low)
ALB,Albania,9,0.0196079608216789,0.6750422283774193,0.01–0.05 (low)
ALB,Albania,10,0.0078431843286715,0.6750422283774193,0–0.01 (very low)
ALB,Albania,11,0.0019607960821678,0.6750422283774193,0–0.01 (very low)
ALB,Albania,12,0.0019607960821678,0.6750422283774193,0–0.01 (very low)
DZA,Algeria,1,0.0020123610609335,0.7979864016280284,0–0.01 (very low)
DZA,Algeria,2,0.0080494442437344,0.7979864016280284,0–0.01 (very low)
DZA,Algeria,3,0.0201236106093362,0.7979864016280284,0.01–0.05 (low)
DZA,Algeria,4,0.0402472212186724,0.7979864016280284,0.01–0.05 (low)
DZA,Algeria,5,0.0402472212186724,0.7979864016280284,0.01–0.05 (low)
DZA,Algeria,6,0.0402472212186724,0.7979864016280284,0.01–0.05 (low)
DZA,Algeria,7,0.0321977769749379,0.7979864016280284,0.01–0.05 (low)
DZA,Algeria,8,0.0321977769749379,0.7979864016280284,0.01–0.05 (low)
DZA,Algeria,9,0.0402472212186724,0.7979864016280284,0.01–0.05 (low)
DZA,Algeria,10,0.0402472212186724,0.7979864016280284,0.01–0.05 (low)
DZA,Algeria,11,0.0201236106093362,0.7979864016280284,0.01–0.05 (low)
DZA,Algeria,12,0.0080494442437344,0.7979864016280284,0–0.01 (very low)
ARG,Argentina,1,0.3643898599690228,0.8010294300800275,0.25–0.5 (high)
ARG,Argentina,2,0.3643898599690228,0.8010294300800275,0.25–0.5 (high)
ARG,Argentina,3,0.3643898599690228,0.8010294300800275,0.25–0.5 (high)
ARG,Argentina,4,0.1325054036250992,0.8010294300800275,0.1–0.25 (elevated)
ARG,Argentina,5,0.0331263509062747,0.8010294300800275,0.01–0.05 (low)
ARG,Argentina,6,0.0331263509062747,0.8010294300800275,0.01–0.05 (low)
ARG,Argentina,7,0.0331263509062747,0.8010294300800275,0.01–0.05 (low)
ARG,Argentina,8,0.0331263509062747,0.8010294300800275,0.01–0.05 (low)
ARG,Argentina,9,0.0331263509062747,0.8010294300800275,0.01–0.05 (low)
ARG,Argentina,10,0.1325054036250992,0.8010294300800275,0.1–0.25 (elevated)
ARG,Argentina,11,0.3643898599690228,0.8010294300800275,0.25–0.5 (high)
ARG,Argentina,12,0.3643898599690228,0.8010294300800275,0.25–0.5 (high)
ARM,Armenia,1,0.003501712149787,0.6644457515404695,0–0.01 (very low)
ARM,Armenia,2,0.003501712149787,0.6644457515404695,0–0.01 (very low)
ARM,Armenia,3,0.003501712149787,0.6644457515404695,0–0.01 (very low)
ARM,Armenia,4,0.003501712149787,0.6644457515404695,0–0.01 (very low)
ARM,Armenia,5,0.0140068485991482,0.6644457515404695,0.01–0.05 (low)
ARM,Armenia,6,0.0140068485991482,0.6644457515404695,0.01–0.05 (low)
ARM,Armenia,7,0.0350171214978708,0.6644457515404695,0.01–0.05 (low)
ARM,Armenia,8,0.0350171214978708,0.6644457515404695,0.01–0.05 (low)
ARM,Armenia,9,0.0350171214978708,0.6644457515404695,0.01–0.05 (low)
ARM,Armenia,10,0.003501712149787,0.6644457515404695,0–0.01 (very low)
ARM,Armenia,11,0.003501712149787,0.6644457515404695,0–0.01 (very low)
ARM,Armenia,12,0.003501712149787,0.6644457515404695,0–0.01 (very low)
AUS,Australia,1,1.0937089573567098,0.7586128825508228,>1 (extreme)
AUS,Australia,2,1.0937089573567098,0.7586128825508228,>1 (extreme)
AUS,Australia,3,1.0937089573567098,0.7586128825508228,>1 (extreme)
AUS,Australia,4,1.0937089573567098,0.7586128825508228,>1 (extreme)
AUS,Australia,5,0.4687324102957328,0.7586128825508228,0.25–0.5 (high)
AUS,Australia,6,0.1562441367652442,0.7586128825508228,0.1–0.25 (elevated)
AUS,Australia,7,0.1562441367652442,0.7586128825508228,0.1–0.25 (elevated)
AUS,Australia,8,0.1562441367652442,0.7586128825508228,0.1–0.25 (elevated)
AUS,Australia,9,0.4687324102957328,0.7586128825508228,0.25–0.5 (high)
AUS,Australia,10,1.0937089573567098,0.7586128825508228,>1 (extreme)
AUS,Australia,11,1.0937089573567098,0.7586128825508228,>1 (extreme)
AUS,Australia,12,1.0937089573567098,0.7586128825508228,>1 (extreme)
AUT,Austria,1,0.0024496912259137,0.6660711190880341,0–0.01 (very low)
AUT,Austria,2,0.0024496912259137,0.6660711190880341,0–0.01 (very low)
AUT,Austria,3,0.0024496912259137,0.6660711190880341,0–0.01 (very low)
AUT,Austria,4,0.0024496912259137,0.6660711190880341,0–0.01 (very low)
AUT,Austria,5,0.0024496912259137,0.6660711190880341,0–0.01 (very low)
AUT,Austria,6,0.0097987649036552,0.6660711190880341,0–0.01 (very low)
AUT,Austria,7,0.0244969122591381,0.6660711190880341,0.01–0.05 (low)
AUT,Austria,8,0.0244969122591381,0.6660711190880341,0.01–0.05 (low)
AUT,Austria,9,0.0097987649036552,0.6660711190880341,0–0.01 (very low)
AUT,Austria,10,0.0024496912259137,0.6660711190880341,0–0.01 (very low)
AUT,Austria,11,0.0024496912259137,0.6660711190880341,0–0.01 (very low)
AUT,Austria,12,0.0024496912259137,0.6660711190880341,0–0.01 (very low)
AZE,Azerbaijan,1,0.0035406127492872,0.7162631849301158,0–0.01 (very low)
AZE,Azerbaijan,2,0.0035406127492872,0.7162631849301158,0–0.01 (very low)
AZE,Azerbaijan,3,0.0035406127492872,0.7162631849301158,0–0.01 (very low)
AZE,Azerbaijan,4,0.0035406127492872,0.7162631849301158,0–0.01 (very low)
AZE,Azerbaijan,5,0.0354061274928733,0.7162631849301158,0.01–0.05 (low)
AZE,Azerbaijan,6,0.0708122549857467,0.7162631849301158,0.05–0.1 (moderate)
AZE,Azerbaijan,7,0.0708122549857467,0.7162631849301158,0.05–0.1 (moderate)
AZE,Azerbaijan,8,0.0708122549857467,0.7162631849301158,0.05–0.1 (moderate)
AZE,Azerbaijan,9,0.0354061274928733,0.7162631849301158,0.01–0.05 (low)
AZE,Azerbaijan,10,0.0141624509971492,0.7162631849301158,0.01–0.05 (low)
AZE,Azerbaijan,11,0.0035406127492872,0.7162631849301158,0–0.01 (very low)
AZE,Azerbaijan,12,0.0035406127492872,0.7162631849301158,0–0.01 (very low)
BGD,Bangladesh,1,0.2382915058135762,0.7786397379530822,0.1–0.25 (elevated)
BGD,Bangladesh,2,0.2382915058135762,0.7786397379530822,0.1–0.25 (elevated)
BGD,Bangladesh,3,0.5199087399568935,0.7786397379530822,0.5–1 (very high)
BGD,Bangladesh,4,0.5199087399568935,0.7786397379530822,0.5–1 (very high)
BGD,Bangladesh,5,0.5199087399568935,0.7786397379530822,0.5–1 (very high)
BGD,Bangladesh,6,0.5199087399568935,0.7786397379530822,0.5–1 (very high)
BGD,Bangladesh,7,0.3812664093017219,0.7786397379530822,0.25–0.5 (high)
BGD,Bangladesh,8,0.3812664093017219,0.7786397379530822,0.25–0.5 (high)
BGD,Bangladesh,9,0.3812664093017219,0.7786397379530822,0.25–0.5 (high)
BGD,Bangladesh,10,0.5199087399568935,0.7786397379530822,0.5–1 (very high)
BGD,Bangladesh,11,0.5199087399568935,0.7786397379530822,0.5–1 (very high)
BGD,Bangladesh,12,0.2382915058135762,0.7786397379530822,0.1–0.25 (elevated)
BRB,Barbados,1,0.1893736122584669,0.3856145137241386,0.1–0.25 (elevated)
BRB,Barbados,2,0.1893736122584669,0.3856145137241386,0.1–0.25 (elevated)
BRB,Barbados,3,0.1893736122584669,0.3856145137241386,0.1–0.25 (elevated)
BRB,Barbados,4,0.1893736122584669,0.3856145137241386,0.1–0.25 (elevated)
BRB,Barbados,5,0.1893736122584669,0.3856145137241386,0.1–0.25 (elevated)
BRB,Barbados,6,0.1893736122584669,0.3856145137241386,0.1–0.25 (elevated)
BRB,Barbados,7,0.1893736122584669,0.3856145137241386,0.1–0.25 (elevated)
BRB,Barbados,8,0.1893736122584669,0.3856145137241386,0.1–0.25 (elevated)
BRB,Barbados,9,0.1893736122584669,0.3856145137241386,0.1–0.25 (elevated)
BRB,Barbados,10,0.1893736122584669,0.3856145137241386,0.1–0.25 (elevated)
BRB,Barbados,11,0.1893736122584669,0.3856145137241386,0.1–0.25 (elevated)
BRB,Barbados,12,0.1893736122584669,0.3856145137241386,0.1–0.25 (elevated)
BEL,Belgium,1,7.630301827102099e-05,0.658777954880695,0–0.01 (very low)
BEL,Belgium,2,7.630301827102099e-05,0.658777954880695,0–0.01 (very low)
BEL,Belgium,3,7.630301827102099e-05,0.658777954880695,0–0.01 (very low)
BEL,Belgium,4,0.000305212073084,0.658777954880695,0–0.01 (very low)
BEL,Belgium,5,0.000305212073084,0.658777954880695,0–0.01 (very low)
BEL,Belgium,6,0.0007630301827101,0.658777954880695,0–0.01 (very low)
BEL,Belgium,7,0.0007630301827101,0.658777954880695,0–0.01 (very low)
BEL,Belgium,8,0.0015260603654203,0.658777954880695,0–0.01 (very low)
BEL,Belgium,9,0.0007630301827101,0.658777954880695,0–0.01 (very low)
BEL,Belgium,10,0.000305212073084,0.658777954880695,0–0.01 (very low)
BEL,Belgium,11,0.000305212073084,0.658777954880695,0–0.01 (very low)
BEL,Belgium,12,7.630301827102099e-05,0.658777954880695,0–0.01 (very low)
BLZ,Belize,1,0.6334903213098942,0.5977738352544022,0.5–1 (very high)
BLZ,Belize,2,0.6334903213098942,0.5977738352544022,0.5–1 (very high)
BLZ,Belize,3,0.6334903213098942,0.5977738352544022,0.5–1 (very high)
BLZ,Belize,4,0.6334903213098942,0.5977738352544022,0.5–1 (very high)
BLZ,Belize,5,0.6334903213098942,0.5977738352544022,0.5–1 (very high)
BLZ,Belize,6,0.6334903213098942,0.5977738352544022,0.5–1 (very high)
BLZ,Belize,7,0.6334903213098942,0.5977738352544022,0.5–1 (very high)
BLZ,Belize,8,0.6334903213098942,0.5977738352544022,0.5–1 (very high)
BLZ,Belize,9,0.6334903213098942,0.5977738352544022,0.5–1 (very high)
BLZ,Belize,10,0.6334903213098942,0.5977738352544022,0.5–1 (very high)
BLZ,Belize,11,0.6334903213098942,0.5977738352544022,0.5–1 (very high)
BLZ,Belize,12,0.6334903213098942,0.5977738352544022,0.5–1 (very high)
BIH,Bosnia and Herzegovina,1,0.0099010351688365,0.6385702557887756,0–0.01 (very low)
BIH,Bosnia and Herzegovina,2,0.0099010351688365,0.6385702557887756,0–0.01 (very low)
BIH,Bosnia and Herzegovina,3,0.0099010351688365,0.6385702557887756,0–0.01 (very low)
BIH,Bosnia and Herzegovina,4,0.0099010351688365,0.6385702557887756,0–0.01 (very low)
BIH,Bosnia and Herzegovina,5,0.0396041406753461,0.6385702557887756,0.01–0.05 (low)
BIH,Bosnia and Herzegovina,6,0.0990103516883652,0.6385702557887756,0.05–0.1 (moderate)
BIH,Bosnia and Herzegovina,7,0.0990103516883652,0.6385702557887756,0.05–0.1 (moderate)
BIH,Bosnia and Herzegovina,8,0.0990103516883652,0.6385702557887756,0.05–0.1 (moderate)
BIH,Bosnia and Herzegovina,9,0.0990103516883652,0.6385702557887756,0.05–0.1 (moderate)
BIH,Bosnia and Herzegovina,10,0.0396041406753461,0.6385702557887756,0.01–0.05 (low)
BIH,Bosnia and Herzegovina,11,0.0099010351688365,0.6385702557887756,0–0.01 (very low)
BIH,Bosnia and Herzegovina,12,0.0099010351688365,0.6385702557887756,0–0.01 (very low)
BRA,Brazil,1,0.3874255194902245,0.8967010680048653,0.25–0.5 (high)
BRA,Brazil,2,0.3874255194902245,0.8967010680048653,0.25–0.5 (high)
BRA,Brazil,3,0.3874255194902245,0.8967010680048653,0.25–0.5 (high)
BRA,Brazil,4,0.3874255194902245,0.8967010680048653,0.25–0.5 (high)
BRA,Brazil,5,0.3874255194902245,0.8967010680048653,0.25–0.5 (high)
BRA,Brazil,6,0.3874255194902245,0.8967010680048653,0.25–0.5 (high)
BRA,Brazil,7,0.3874255194902245,0.8967010680048653,0.25–0.5 (high)
BRA,Brazil,8,0.3874255194902245,0.8967010680048653,0.25–0.5 (high)
BRA,Brazil,9,0.3874255194902245,0.8967010680048653,0.25–0.5 (high)
BRA,Brazil,10,0.3874255194902245,0.8967010680048653,0.25–0.5 (high)
BRA,Brazil,11,0.3874255194902245,0.8967010680048653,0.25–0.5 (high)
BRA,Brazil,12,0.3874255194902245,0.8967010680048653,0.25–0.5 (high)
BGR,Bulgaria,1,7.604005886406904e-05,0.6427226334019978,0–0.01 (very low)
BGR,Bulgaria,2,7.604005886406904e-05,0.6427226334019978,0–0.01 (very low)
BGR,Bulgaria,3,7.604005886406904e-05,0.6427226334019978,0–0.01 (very low)
BGR,Bulgaria,4,7.604005886406904e-05,0.6427226334019978,0–0.01 (very low)
BGR,Bulgaria,5,0.0003041602354562,0.6427226334019978,0–0.01 (very low)
BGR,Bulgaria,6,0.0007604005886406,0.6427226334019978,0–0.01 (very low)
BGR,Bulgaria,7,0.0015208011772813,0.6427226334019978,0–0.01 (very low)
BGR,Bulgaria,8,0.0015208011772813,0.6427226334019978,0–0.01 (very low)
BGR,Bulgaria,9,0.0007604005886406,0.6427226334019978,0–0.01 (very low)
BGR,Bulgaria,10,0.0003041602354562,0.6427226334019978,0–0.01 (very low)
BGR,Bulgaria,11,7.604005886406904e-05,0.6427226334019978,0–0.01 (very low)
BGR,Bulgaria,12,7.604005886406904e-05,0.6427226334019978,0–0.01 (very low)
BFA,Burkina Faso,1,0.0740296527641439,0.5574565274278128,0.05–0.1 (moderate)
BFA,Burkina Faso,2,0.0740296527641439,0.5574565274278128,0.05–0.1 (moderate)
BFA,Burkina Faso,3,0.0740296527641439,0.5574565274278128,0.05–0.1 (moderate)
BFA,Burkina Faso,4,0.0592237222113151,0.5574565274278128,0.05–0.1 (moderate)
BFA,Burkina Faso,5,0.0592237222113151,0.5574565274278128,0.05–0.1 (moderate)
BFA,Burkina Faso,6,0.0740296527641439,0.5574565274278128,0.05–0.1 (moderate)
BFA,Burkina Faso,7,0.0740296527641439,0.5574565274278128,0.05–0.1 (moderate)
BFA,Burkina Faso,8,0.0740296527641439,0.5574565274278128,0.05–0.1 (moderate)
BFA,Burkina Faso,9,0.0740296527641439,0.5574565274278128,0.05–0.1 (moderate)
BFA,Burkina Faso,10,0.0740296527641439,0.5574565274278128,0.05–0.1 (moderate)
BFA,Burkina Faso,11,0.0740296527641439,0.5574565274278128,0.05–0.1 (moderate)
BFA,Burkina Faso,12,0.0740296527641439,0.5574565274278128,0.05–0.1 (moderate)
BDI,Burundi,1,0.221457117533303,0.7175219515527743,0.1–0.25 (elevated)
BDI,Burundi,2,0.1006623261515013,0.7175219515527743,0.1–0.25 (elevated)
BDI,Burundi,3,0.221457117533303,0.7175219515527743,0.1–0.25 (elevated)
BDI,Burundi,4,0.221457117533303,0.7175219515527743,0.1–0.25 (elevated)
BDI,Burundi,5,0.221457117533303,0.7175219515527743,0.1–0.25 (elevated)
BDI,Burundi,6,0.1006623261515013,0.7175219515527743,0.1–0.25 (elevated)
BDI,Burundi,7,0.1006623261515013,0.7175219515527743,0.1–0.25 (elevated)
BDI,Burundi,8,0.1006623261515013,0.7175219515527743,0.1–0.25 (elevated)
BDI,Burundi,9,0.221457117533303,0.7175219515527743,0.1–0.25 (elevated)
BDI,Burundi,10,0.221457117533303,0.7175219515527743,0.1–0.25 (elevated)
BDI,Burundi,11,0.221457117533303,0.7175219515527743,0.1–0.25 (elevated)
BDI,Burundi,12,0.221457117533303,0.7175219515527743,0.1–0.25 (elevated)
CPV,Cabo Verde,1,0.225224782962399,0.7977814824535775,0.1–0.25 (elevated)
CPV,Cabo Verde,2,0.225224782962399,0.7977814824535775,0.1–0.25 (elevated)
CPV,Cabo Verde,3,0.225224782962399,0.7977814824535775,0.1–0.25 (elevated)
CPV,Cabo Verde,4,0.225224782962399,0.7977814824535775,0.1–0.25 (elevated)
CPV,Cabo Verde,5,0.225224782962399,0.7977814824535775,0.1–0.25 (elevated)
CPV,Cabo Verde,6,0.225224782962399,0.7977814824535775,0.1–0.25 (elevated)
CPV,Cabo Verde,7,0.225224782962399,0.7977814824535775,0.1–0.25 (elevated)
CPV,Cabo Verde,8,0.225224782962399,0.7977814824535775,0.1–0.25 (elevated)
CPV,Cabo Verde,9,0.225224782962399,0.7977814824535775,0.1–0.25 (elevated)
CPV,Cabo Verde,10,0.225224782962399,0.7977814824535775,0.1–0.25 (elevated)
CPV,Cabo Verde,11,0.225224782962399,0.7977814824535775,0.1–0.25 (elevated)
CPV,Cabo Verde,12,0.225224782962399,0.7977814824535775,0.1–0.25 (elevated)
KHM,Cambodia,1,0.0547980672038128,0.6300726392609367,0.05–0.1 (moderate)
KHM,Cambodia,2,0.0547980672038128,0.6300726392609367,0.05–0.1 (moderate)
KHM,Cambodia,3,0.0547980672038128,0.6300726392609367,0.05–0.1 (moderate)
KHM,Cambodia,4,0.0547980672038128,0.6300726392609367,0.05–0.1 (moderate)
KHM,Cambodia,5,0.0438384537630504,0.6300726392609367,0.01–0.05 (low)
KHM,Cambodia,6,0.0547980672038128,0.6300726392609367,0.05–0.1 (moderate)
KHM,Cambodia,7,0.0547980672038128,0.6300726392609367,0.05–0.1 (moderate)
KHM,Cambodia,8,0.0547980672038128,0.6300726392609367,0.05–0.1 (moderate)
KHM,Cambodia,9,0.0547980672038128,0.6300726392609367,0.05–0.1 (moderate)
KHM,Cambodia,10,0.0547980672038128,0.6300726392609367,0.05–0.1 (moderate)
KHM,Cambodia,11,0.0547980672038128,0.6300726392609367,0.05–0.1 (moderate)
KHM,Cambodia,12,0.0547980672038128,0.6300726392609367,0.05–0.1 (moderate)
CMR,Cameroon,1,0.0798510178628805,0.7925132032734318,0.05–0.1 (moderate)
CMR,Cameroon,2,0.0798510178628805,0.7925132032734318,0.05–0.1 (moderate)
CMR,Cameroon,3,0.0798510178628805,0.7925132032734318,0.05–0.1 (moderate)
CMR,Cameroon,4,0.0798510178628805,0.7925132032734318,0.05–0.1 (moderate)
CMR,Cameroon,5,0.0798510178628805,0.7925132032734318,0.05–0.1 (moderate)
CMR,Cameroon,6,0.0798510178628805,0.7925132032734318,0.05–0.1 (moderate)
CMR,Cameroon,7,0.0798510178628805,0.7925132032734318,0.05–0.1 (moderate)
CMR,Cameroon,8,0.0798510178628805,0.7925132032734318,0.05–0.1 (moderate)
CMR,Cameroon,9,0.0798510178628805,0.7925132032734318,0.05–0.1 (moderate)
CMR,Cameroon,10,0.0798510178628805,0.7925132032734318,0.05–0.1 (moderate)
CMR,Cameroon,11,0.0798510178628805,0.7925132032734318,0.05–0.1 (moderate)
CMR,Cameroon,12,0.0798510178628805,0.7925132032734318,0.05–0.1 (moderate)
CAN,Canada,1,0.005214866581728,0.6820423579854458,0–0.01 (very low)
CAN,Canada,2,0.005214866581728,0.6820423579854458,0–0.01 (very low)
CAN,Canada,3,0.005214866581728,0.6820423579854458,0–0.01 (very low)
CAN,Canada,4,0.005214866581728,0.6820423579854458,0–0.01 (very low)
CAN,Canada,5,0.005214866581728,0.6820423579854458,0–0.01 (very low)
CAN,Canada,6,0.005214866581728,0.6820423579854458,0–0.01 (very low)
CAN,Canada,7,0.0208594663269123,0.6820423579854458,0.01–0.05 (low)
CAN,Canada,8,0.0208594663269123,0.6820423579854458,0.01–0.05 (low)
CAN,Canada,9,0.005214866581728,0.6820423579854458,0–0.01 (very low)
CAN,Canada,10,0.005214866581728,0.6820423579854458,0–0.01 (very low)
CAN,Canada,11,0.005214866581728,0.6820423579854458,0–0.01 (very low)
CAN,Canada,12,0.005214866581728,0.6820423579854458,0–0.01 (very low)
CHL,Chile,1,0.0409323209983514,0.7957147976867008,0.01–0.05 (low)
CHL,Chile,2,0.0409323209983514,0.7957147976867008,0.01–0.05 (low)
CHL,Chile,3,0.0409323209983514,0.7957147976867008,0.01–0.05 (low)
CHL,Chile,4,0.0102330802495878,0.7957147976867008,0.01–0.05 (low)
CHL,Chile,5,0.0102330802495878,0.7957147976867008,0.01–0.05 (low)
CHL,Chile,6,0.0102330802495878,0.7957147976867008,0.01–0.05 (low)
CHL,Chile,7,0.0102330802495878,0.7957147976867008,0.01–0.05 (low)
CHL,Chile,8,0.0102330802495878,0.7957147976867008,0.01–0.05 (low)
CHL,Chile,9,0.0102330802495878,0.7957147976867008,0.01–0.05 (low)
CHL,Chile,10,0.0102330802495878,0.7957147976867008,0.01–0.05 (low)
CHL,Chile,11,0.0409323209983514,0.7957147976867008,0.01–0.05 (low)
CHL,Chile,12,0.0409323209983514,0.7957147976867008,0.01–0.05 (low)
CHN,China,1,0.0206627666666666,1.0,0.01–0.05 (low)
CHN,China,2,0.0206627666666666,1.0,0.01–0.05 (low)
CHN,China,3,0.0206627666666666,1.0,0.01–0.05 (low)
CHN,China,4,0.0206627666666666,1.0,0.01–0.05 (low)
CHN,China,5,0.0826510666666666,1.0,0.05–0.1 (moderate)
CHN,China,6,0.2066276666666666,1.0,0.1–0.25 (elevated)
CHN,China,7,0.2066276666666666,1.0,0.1–0.25 (elevated)
CHN,China,8,0.2066276666666666,1.0,0.1–0.25 (elevated)
CHN,China,9,0.0826510666666666,1.0,0.05–0.1 (moderate)
CHN,China,10,0.0206627666666666,1.0,0.01–0.05 (low)
CHN,China,11,0.0206627666666666,1.0,0.01–0.05 (low)
CHN,China,12,0.0206627666666666,1.0,0.01–0.05 (low)
COL,Colombia,1,0.3918000937509999,0.8208041859573301,0.25–0.5 (high)
COL,Colombia,2,0.3918000937509999,0.8208041859573301,0.25–0.5 (high)
COL,Colombia,3,0.3918000937509999,0.8208041859573301,0.25–0.5 (high)
COL,Colombia,4,0.3918000937509999,0.8208041859573301,0.25–0.5 (high)
COL,Colombia,5,0.3918000937509999,0.8208041859573301,0.25–0.5 (high)
COL,Colombia,6,0.3918000937509999,0.8208041859573301,0.25–0.5 (high)
COL,Colombia,7,0.3918000937509999,0.8208041859573301,0.25–0.5 (high)
COL,Colombia,8,0.3918000937509999,0.8208041859573301,0.25–0.5 (high)
COL,Colombia,9,0.3918000937509999,0.8208041859573301,0.25–0.5 (high)
COL,Colombia,10,0.3918000937509999,0.8208041859573301,0.25–0.5 (high)
COL,Colombia,11,0.3918000937509999,0.8208041859573301,0.25–0.5 (high)
COL,Colombia,12,0.3918000937509999,0.8208041859573301,0.25–0.5 (high)
COG,Congo,1,0.3567971592541932,0.7977814824535775,0.25–0.5 (high)
COG,Congo,2,0.3567971592541932,0.7977814824535775,0.25–0.5 (high)
COG,Congo,3,0.3567971592541932,0.7977814824535775,0.25–0.5 (high)
COG,Congo,4,0.3567971592541932,0.7977814824535775,0.25–0.5 (high)
COG,Congo,5,0.3567971592541932,0.7977814824535775,0.25–0.5 (high)
COG,Congo,6,0.3567971592541932,0.7977814824535775,0.25–0.5 (high)
COG,Congo,7,0.3567971592541932,0.7977814824535775,0.25–0.5 (high)
COG,Congo,8,0.3567971592541932,0.7977814824535775,0.25–0.5 (high)
COG,Congo,9,0.3567971592541932,0.7977814824535775,0.25–0.5 (high)
COG,Congo,10,0.3567971592541932,0.7977814824535775,0.25–0.5 (high)
COG,Congo,11,0.3567971592541932,0.7977814824535775,0.25–0.5 (high)
COG,Congo,12,0.3567971592541932,0.7977814824535775,0.25–0.5 (high)
CRI,Costa Rica,1,0.1214829547449587,0.790526233091162,0.1–0.25 (elevated)
CRI,Costa Rica,2,0.1214829547449587,0.790526233091162,0.1–0.25 (elevated)
CRI,Costa Rica,3,0.1214829547449587,0.790526233091162,0.1–0.25 (elevated)
CRI,Costa Rica,4,0.1214829547449587,0.790526233091162,0.1–0.25 (elevated)
CRI,Costa Rica,5,0.1214829547449587,0.790526233091162,0.1–0.25 (elevated)
CRI,Costa Rica,6,0.1214829547449587,0.790526233091162,0.1–0.25 (elevated)
CRI,Costa Rica,7,0.1214829547449587,0.790526233091162,0.1–0.25 (elevated)
CRI,Costa Rica,8,0.1214829547449587,0.790526233091162,0.1–0.25 (elevated)
CRI,Costa Rica,9,0.1214829547449587,0.790526233091162,0.1–0.25 (elevated)
CRI,Costa Rica,10,0.1214829547449587,0.790526233091162,0.1–0.25 (elevated)
CRI,Costa Rica,11,0.1214829547449587,0.790526233091162,0.1–0.25 (elevated)
CRI,Costa Rica,12,0.1214829547449587,0.790526233091162,0.1–0.25 (elevated)
HRV,Croatia,1,0.0004339263226494,0.6141104028230222,0–0.01 (very low)
HRV,Croatia,2,0.0004339263226494,0.6141104028230222,0–0.01 (very low)
HRV,Croatia,3,0.0004339263226494,0.6141104028230222,0–0.01 (very low)
HRV,Croatia,4,0.0017357052905979,0.6141104028230222,0–0.01 (very low)
HRV,Croatia,5,0.0017357052905979,0.6141104028230222,0–0.01 (very low)
HRV,Croatia,6,0.0043392632264948,0.6141104028230222,0–0.01 (very low)
HRV,Croatia,7,0.0086785264529896,0.6141104028230222,0–0.01 (very low)
HRV,Croatia,8,0.0086785264529896,0.6141104028230222,0–0.01 (very low)
HRV,Croatia,9,0.0043392632264948,0.6141104028230222,0–0.01 (very low)
HRV,Croatia,10,0.0017357052905979,0.6141104028230222,0–0.01 (very low)
HRV,Croatia,11,0.0004339263226494,0.6141104028230222,0–0.01 (very low)
HRV,Croatia,12,0.0004339263226494,0.6141104028230222,0–0.01 (very low)
CYP,Cyprus,1,0.0076642750728836,0.5684008068825155,0–0.01 (very low)
CYP,Cyprus,2,0.0076642750728836,0.5684008068825155,0–0.01 (very low)
CYP,Cyprus,3,0.0076642750728836,0.5684008068825155,0–0.01 (very low)
CYP,Cyprus,4,0.0191606876822091,0.5684008068825155,0.01–0.05 (low)
CYP,Cyprus,5,0.0191606876822091,0.5684008068825155,0.01–0.05 (low)
CYP,Cyprus,6,0.0383213753644182,0.5684008068825155,0.01–0.05 (low)
CYP,Cyprus,7,0.0383213753644182,0.5684008068825155,0.01–0.05 (low)
CYP,Cyprus,8,0.0383213753644182,0.5684008068825155,0.01–0.05 (low)
CYP,Cyprus,9,0.0383213753644182,0.5684008068825155,0.01–0.05 (low)
CYP,Cyprus,10,0.0383213753644182,0.5684008068825155,0.01–0.05 (low)
CYP,Cyprus,11,0.0191606876822091,0.5684008068825155,0.01–0.05 (low)
CYP,Cyprus,12,0.0076642750728836,0.5684008068825155,0–0.01 (very low)
CZE,Czech Republic,1,0.0024168044412439,0.6034297239096575,0–0.01 (very low)
CZE,Czech Republic,2,0.0024168044412439,0.6034297239096575,0–0.01 (very low)
CZE,Czech Republic,3,0.0024168044412439,0.6034297239096575,0–0.01 (very low)
CZE,Czech Republic,4,0.0024168044412439,0.6034297239096575,0–0.01 (very low)
CZE,Czech Republic,5,0.0096672177649759,0.6034297239096575,0–0.01 (very low)
CZE,Czech Republic,6,0.02416804441244,0.6034297239096575,0.01–0.05 (low)
CZE,Czech Republic,7,0.02416804441244,0.6034297239096575,0.01–0.05 (low)
CZE,Czech Republic,8,0.02416804441244,0.6034297239096575,0.01–0.05 (low)
CZE,Czech Republic,9,0.0096672177649759,0.6034297239096575,0–0.01 (very low)
CZE,Czech Republic,10,0.0096672177649759,0.6034297239096575,0–0.01 (very low)
CZE,Czech Republic,11,0.0024168044412439,0.6034297239096575,0–0.01 (very low)
CZE,Czech Republic,12,0.0024168044412439,0.6034297239096575,0–0.01 (very low)
