iso_a3,country,month,origin_risk,fruit_production_score,risk_bucket,total_passengers,passenger_score,route_risk
VNM,Vietnam,9,0.4319424223258453,0.8213174204341644,0.25–0.5 (high),48.0,0.0056273609453612,0.0024306959180411753
ESP,Spain,5,0.0054734580104606,0.8559438211983548,0–0.01 (very low),294711.0,0.4409428720676021,0.00241348229527392
PRT,Portugal,10,0.0053273185356781,0.7262917660904203,0–0.01 (very low),311074.0,0.4530185757382058,0.0024133742555366372
AUT,Austria,9,0.0097987649036552,0.6660711190880341,0–0.01 (very low),83871.0,0.2352285676529008,0.0023049494330543274
PRT,Portugal,6,0.0053273185356781,0.7262917660904203,0–0.01 (very low),278525.0,0.4286632427187613,0.002283625638499537
VNM,Vietnam,10,0.4319424223258453,0.8213174204341644,0.25–0.5 (high),41.0,0.0052008709999393,0.0022464768179180227
NLD,Netherlands,10,0.0036171049362392,0.6691600870543544,0–0.01 (very low),583851.0,0.6206334340612929,0.0022448962579381887
HUN,Hungary,7,0.0492989742260283,0.6951329498869145,0.01–0.05 (low),3082.0,0.0450921009590605,0.0022229943229781896
HUN,Hungary,8,0.0492989742260283,0.6951329498869145,0.01–0.05 (low),3022.0,0.0446510199199345,0.002201249480198727
PRT,Portugal,5,0.0053273185356781,0.7262917660904203,0–0.01 (very low),248115.0,0.4045858259513333,0.0021553575698631715
VNM,Vietnam,8,0.4319424223258453,0.8213174204341644,0.25–0.5 (high),36.0,0.0048734375349472,0.0021050444138987897
ITA,Italy,6,0.0045619566679883,0.8509091567593797,0–0.01 (very low),317083.0,0.4573731151515099,0.002086516332424011
KOR,South Korea,1,0.0035618175419423,0.7445089689298492,0–0.01 (very low),501139.0,0.5749939227120181,0.002048023440425881
PRT,Portugal,4,0.0053273185356781,0.7262917660904203,0–0.01 (very low),217478.0,0.3787841681461717,0.0020179039199865107
VNM,Vietnam,3,0.4319424223258453,0.8213174204341644,0.25–0.5 (high),33.0,0.0046659612039157,0.0020154265848977646
UKR,Ukraine,9,0.0964596523678056,0.7428987726146838,0.05–0.1 (moderate),659.0,0.0208509986806086,0.0020112800842530787
NLD,Netherlands,11,0.0036171049362392,0.6691600870543544,0–0.01 (very low),442718.0,0.540440321208726,0.0019548293535867818
KOR,South Korea,12,0.0035618175419423,0.7445089689298492,0–0.01 (very low),454468.0,0.5475651607827021,0.0019503271950322843
PHL,Philippines,3,1.1934562207879096,0.8464292395899354,>1 (extreme),4.0,0.0016244791783157,0.001938744780901304
NLD,Netherlands,5,0.0036171049362392,0.6691600870543544,0–0.01 (very low),434225.0,0.5352313772038984,0.001935988056514326
NLD,Netherlands,4,0.0036171049362392,0.6691600870543544,0–0.01 (very low),431936.0,0.5338187875700747,0.0019308785715769423
CHN,China,1,0.0206627666666666,1.0,0.01–0.05 (low),12440.0,0.0905929378507525,0.0018719007364579275
KOR,South Korea,2,0.0035618175419423,0.7445089689298492,0–0.01 (very low),390069.0,0.5072883304034849,0.0018068684740537538
ITA,Italy,5,0.0045619566679883,0.8509091567593797,0–0.01 (very low),228212.0,0.388019357342368,0.0017701274945365504
KOR,South Korea,11,0.0035618175419423,0.7445089689298492,0–0.01 (very low),364139.0,0.4901372966618532,0.001745779621210366
KOR,South Korea,3,0.0035618175419423,0.7445089689298492,0–0.01 (very low),351687.0,0.4816841002075497,0.0017156708777939433
KOR,South Korea,4,0.0035618175419423,0.7445089689298492,0–0.01 (very low),336523.0,0.4711850792450821,0.0016782752807566062
UKR,Ukraine,8,0.0964596523678056,0.7428987726146838,0.05–0.1 (moderate),442.0,0.0170763594593915,0.0016471796971605928
DEU,Germany,1,0.0024878687954777,0.7387901837827855,0–0.01 (very low),659385.0,0.6595590521261685,0.0016408963845595443
DEU,Germany,12,0.0024878687954777,0.7387901837827855,0–0.01 (very low),641979.0,0.650795534733659,0.001619093903100094
DEU,Germany,4,0.0024878687954777,0.7387901837827855,0–0.01 (very low),592285.0,0.6251000310857941,0.0015551668613904876
DEU,Germany,3,0.0024878687954777,0.7387901837827855,0–0.01 (very low),562020.0,0.6089197197273202,0.0015149123696606267
DEU,Germany,11,0.0024878687954777,0.7387901837827855,0–0.01 (very low),560314.0,0.6079948357663615,0.0015126113797147198
DEU,Germany,2,0.0024878687954777,0.7387901837827855,0–0.01 (very low),491611.0,0.5695016011397095,0.0014168452624500707
MYS,Malaysia,10,0.8668353519068761,0.6925575465742755,0.5–1 (very high),4.0,0.0016244791783157,0.0014081559802006827
TTO,Trinidad and Tobago,7,0.7570850380394183,0.5381477975217088,0.5–1 (very high),5.0,0.0018162229353735,0.00137503521011531
GHA,Ghana,5,0.5496134243060466,0.7919814766834139,0.5–1 (very high),9.0,0.0024367187674736,0.0013392533458619748
NER,Niger,7,0.263656762254611,0.6606903888642746,0.25–0.5 (high),39.0,0.0050724346085109,0.0013373816856282192
FRA,France,10,0.001809832593432,0.8111666432994433,0–0.01 (very low),802961.0,0.7278323914295236,0.0013172547845647093
JOR,Jordan,1,0.0109480257122594,0.6532131926839403,0.01–0.05 (low),17702.0,0.1080675539871164,0.001183126359711931
FRA,France,4,0.001809832593432,0.8111666432994433,0–0.01 (very low),639105.0,0.6493371658511531,0.001175191566884177
HUN,Hungary,6,0.0246494871130141,0.6951329498869145,0.01–0.05 (low),3420.0,0.0475003934054039,0.0011708603351096034
IDN,Indonesia,11,0.5797826969465834,0.8648140184880478,0.5–1 (very high),6.0,0.0019895725423246,0.0011535197343598268
ESP,Spain,10,0.0021893832041842,0.8559438211983548,0–0.01 (very low),404003.0,0.516269476028147,0.0011303117196490024
FRA,France,11,0.001809832593432,0.8111666432994433,0–0.01 (very low),533365.0,0.5931935364229367,0.0010735809964314232
FRA,France,3,0.001809832593432,0.8111666432994433,0–0.01 (very low),509552.0,0.579800264011968,0.0010493414154893385
POL,Poland,9,0.0082950068971199,0.7723102087963006,0–0.01 (very low),24248.0,0.1264800752132017,0.001049153096241752
NOR,Norway,7,0.0093935767477056,0.4731246844238397,0–0.01 (very low),18552.0,0.1106316835378743,0.0010392272100409002
HUN,Hungary,9,0.0246494871130141,0.6951329498869145,0.01–0.05 (low),2682.0,0.0420642878083531,0.0010368631202501157
NOR,Norway,8,0.0093935767477056,0.4731246844238397,0–0.01 (very low),18137.0,0.1093872942580321,0.0010275379438366807
CHE,Switzerland,6,0.0017417468365744,0.630170940455982,0–0.01 (very low),484019.0,0.5650870549078342,0.0009842385902748645
CHN,China,2,0.0206627666666666,1.0,0.01–0.05 (low),3390.0,0.0472915994565872,0.0009771752848649184
PHL,Philippines,11,1.1934562207879096,0.8464292395899354,>1 (extreme),1.0,0.0008122395891578,0.0009693723904505924
CHE,Switzerland,9,0.0017417468365744,0.630170940455982,0–0.01 (very low),469259.0,0.55640427597883,0.0009691153875425966
IDN,Indonesia,6,0.5797826969465834,0.8648140184880478,0.5–1 (very high),4.0,0.0016244791783157,0.0009418449191374462
FRA,France,2,0.001809832593432,0.8111666432994433,0–0.01 (very low),405204.0,0.5170362766690187,0.0009357491055023154
VEN,Venezuela,11,0.3765243115662135,0.7589198589758747,0.25–0.5 (high),9.0,0.0024367187674736,0.0009174838564034695
ESP,Spain,4,0.0021893832041842,0.8559438211983548,0–0.01 (very low),255989.0,0.4109555077929495,0.0008997390864288727
ESP,Spain,11,0.0021893832041842,0.8559438211983548,0–0.01 (very low),255079.0,0.4102244168972431,0.0008981384483010812
NZL,New Zealand,6,0.0035429485537301,0.7193745866227111,0–0.01 (very low),96568.0,0.2524066378843192,0.0008942637326441259
PRT,Portugal,11,0.0021309274142712,0.7262917660904203,0–0.01 (very low),241274.0,0.3989692420227856,0.0008501744952773551
ITA,Italy,10,0.0018247826671953,0.8509091567593797,0–0.01 (very low),312754.0,0.454240224612705,0.000828889688616164
NZL,New Zealand,9,0.0035429485537301,0.7193745866227111,0–0.01 (very low),82952.0,0.2339362825108704,0.0008288242137868844
ESP,Spain,3,0.0021893832041842,0.8559438211983548,0–0.01 (very low),211427.0,0.3734774434237697,0.0008176852417736562
NZL,New Zealand,8,0.0035429485537301,0.7193745866227111,0–0.01 (very low),80119.0,0.2299068512691658,0.0008145481461967322
PRT,Portugal,12,0.0021309274142712,0.7262917660904203,0–0.01 (very low),213825.0,0.3755894578399713,0.0008003538722224519
POL,Poland,10,0.0082950068971199,0.7723102087963006,0–0.01 (very low),13895.0,0.0957444103954093,0.0007942005445905984
NZL,New Zealand,7,0.0035429485537301,0.7193745866227111,0–0.01 (very low),68756.0,0.2129803100637061,0.0007545782815131958
NZL,New Zealand,5,0.0035429485537301,0.7193745866227111,0–0.01 (very low),64488.0,0.2062640816763757,0.0007307830298617825
PRT,Portugal,3,0.0021309274142712,0.7262917660904203,0–0.01 (very low),172459.0,0.3373083446188993,0.00071877959861085
NOR,Norway,6,0.0093935767477056,0.4731246844238397,0–0.01 (very low),8745.0,0.075956345346906,0.0007135017594913926
THA,Thailand,1,0.2156167764996307,0.8184594427893598,0.1–0.25 (elevated),16.0,0.0032489583566315,0.0007005299278384216
PRT,Portugal,1,0.0021309274142712,0.7262917660904203,0–0.01 (very low),151368.0,0.3160102648313371,0.0006733949365201983
DNK,Denmark,12,0.0019658297130095,0.5239500458561501,0–0.01 (very low),173764.0,0.3385821482455139,0.0006655948473156186
CHN,China,6,0.2066276666666666,1.0,0.1–0.25 (elevated),15.0,0.0031457904019388,0.0006500073305750095
CHN,China,7,0.2066276666666666,1.0,0.1–0.25 (elevated),15.0,0.0031457904019388,0.0006500073305750095
DNK,Denmark,4,0.0019658297130095,0.5239500458561501,0–0.01 (very low),164366.0,0.3292987989121902,0.000647345363359924
GHA,Ghana,8,0.5496134243060466,0.7919814766834139,0.5–1 (very high),2.0,0.0011486802428834,0.0006313300817238469
UKR,Ukraine,1,0.0096459652367805,0.7428987726146838,0–0.01 (very low),6170.0,0.0638008897798878,0.0006154211648924621
PRT,Portugal,2,0.0021309274142712,0.7262917660904203,0–0.01 (very low),124434.0,0.2865191700591949,0.0006105515541933705
DNK,Denmark,3,0.0019658297130095,0.5239500458561501,0–0.01 (very low),143831.0,0.3080423326845668,0.0006055587704560789
DNK,Denmark,1,0.0019658297130095,0.5239500458561501,0–0.01 (very low),143629.0,0.3078259453480325,0.0006051333898004007
ITA,Italy,4,0.0018247826671953,0.8509091567593797,0–0.01 (very low),157282.0,0.3221244314376467,0.0005878070791675584
POL,Poland,5,0.0082950068971199,0.7723102087963006,0–0.01 (very low),7546.0,0.0705573975666209,0.0005852740994579512
BEL,Belgium,8,0.0015260603654203,0.658777954880695,0–0.01 (very low),222171.0,0.382849283285282,0.0005842511171512374
DNK,Denmark,2,0.0019658297130095,0.5239500458561501,0–0.01 (very low),116576.0,0.2773248126604878,0.0005451733568827801
UKR,Ukraine,2,0.0096459652367805,0.7428987726146838,0–0.01 (very low),4427.0,0.0540429334503122,0.0005212962573553536
NLD,Netherlands,12,0.0009042762340598,0.6691600870543544,0–0.01 (very low),492556.0,0.5700487010138936,0.0005154814925835247
AUT,Austria,4,0.0024496912259137,0.6660711190880341,0–0.01 (very low),66907.0,0.2100970391988454,0.0005146728735158583
NLD,Netherlands,1,0.0009042762340598,0.6691600870543544,0–0.01 (very low),439592.0,0.5385289360477116,0.0004869789182214555
CHN,China,3,0.0206627666666666,1.0,0.01–0.05 (low),833.0,0.0234426473358436,0.0004843899519494897
ITA,Italy,11,0.0018247826671953,0.8509091567593797,0–0.01 (very low),99415.0,0.2561003145774562,0.00046732741510420586
AUT,Austria,10,0.0024496912259137,0.6660711190880341,0–0.01 (very low),53566.0,0.1879874089490167,0.0004605111062846568
NLD,Netherlands,3,0.0009042762340598,0.6691600870543544,0–0.01 (very low),375513.0,0.4977332362112375,0.00045008833640749476
AUT,Austria,5,0.0024496912259137,0.6660711190880341,0–0.01 (very low),49790.0,0.1812404854005504,0.00044398322686606837
NLD,Netherlands,2,0.0009042762340598,0.6691600870543544,0–0.01 (very low),353489.0,0.4829165678762832,0.00043668997536424914
CYP,Cyprus,6,0.0383213753644182,0.5684008068825155,0.01–0.05 (low),187.0,0.011107209329374,0.00042564353796210885
AUT,Austria,1,0.0024496912259137,0.6660711190880341,0–0.01 (very low),45028.0,0.1723556331745407,0.00042221808232447257
AUT,Austria,3,0.0024496912259137,0.6660711190880341,0–0.01 (very low),38313.0,0.1589853961325849,0.00038946512995440707
CHN,China,8,0.2066276666666666,1.0,0.1–0.25 (elevated),5.0,0.0018162229353735,0.0003752819072827103
UKR,Ukraine,3,0.0096459652367805,0.7428987726146838,0–0.01 (very low),2167.0,0.0378106034925833,0.0003647197668711499
AUT,Austria,2,0.0024496912259137,0.6660711190880341,0–0.01 (very low),32058.0,0.1454294513809461,0.0003562572510373467
AUT,Austria,11,0.0024496912259137,0.6660711190880341,0–0.01 (very low),31439.0,0.1440185769579467,0.000352801044342459
AUT,Austria,12,0.0024496912259137,0.6660711190880341,0–0.01 (very low),29472.0,0.1394405084706655,0.00034158619013753425
SVK,Slovakia,8,0.0970300020005539,0.5457918124786668,0.05–0.1 (moderate),18.0,0.0034460407286502,0.0003343693387949191
KHM,Cambodia,1,0.0547980672038128,0.6300726392609367,0.05–0.1 (moderate),54.0,0.0059687176269739,0.00032707418964349785
BEL,Belgium,7,0.0007630301827101,0.658777954880695,0–0.01 (very low),215232.0,0.3768231486823075,0.00028752743598845626
FRA,France,12,0.0004524581483579,0.8111666432994433,0–0.01 (very low),604629.0,0.6315803946208847,0.0002857636958893173
ROU,Romania,8,0.049857028431172,0.7482808850626048,0.01–0.05 (low),49.0,0.0056856771241051,0.00028347096602697225
FRA,France,1,0.0004524581483579,0.8111666432994433,0–0.01 (very low),572324.0,0.6144762936455818,0.0002780248060327052
BEL,Belgium,9,0.0007630301827101,0.658777954880695,0–0.01 (very low),188079.0,0.352252680835212,0.0002687794274178144
BEL,Belgium,6,0.0007630301827101,0.658777954880695,0–0.01 (very low),169624.0,0.3345244025011304,0.0002552522159614246
SWE,Sweden,7,0.0078473707816328,0.5147747503861698,0–0.01 (very low),1460.0,0.0310356311243259,0.0002435481048745686
HUN,Hungary,5,0.0098597948452056,0.6951329498869145,0–0.01 (very low),910.0,0.0245021869774471,0.0002415865368564967
CHE,Switzerland,10,0.0004354367091435,0.630170940455982,0–0.01 (very low),465004.0,0.5538759371677423,0.00024117791535409368
NOR,Norway,9,0.0023483941869263,0.4731246844238397,0–0.01 (very low),15963.0,0.1026222211636865,0.0002409974276302665
SWE,Sweden,8,0.0078473707816328,0.5147747503861698,0–0.01 (very low),1305.0,0.029341979500452,0.0002302573926071156
NOR,Norway,10,0.0023483941869263,0.4731246844238397,0–0.01 (very low),14545.0,0.0979582496249885,0.00023004458398079842
SVK,Slovakia,6,0.0970300020005539,0.5457918124786668,0.05–0.1 (moderate),8.0,0.0022973604857668,0.00022291289252994608
SWE,Sweden,6,0.0078473707816328,0.5147747503861698,0–0.01 (very low),1176.0,0.0278540155925451,0.00021858078811208282
ESP,Spain,12,0.0005473458010459,0.8559438211983548,0–0.01 (very low),240279.0,0.3981457290939986,0.00021792339302395856
CHE,Switzerland,12,0.0004354367091435,0.630170940455982,0–0.01 (very low),374640.0,0.4971543295488745,0.000216479245195205
CHN,China,9,0.0826510666666666,1.0,0.05–0.1 (moderate),10.0,0.0025685271074983,0.00021229150519698234
CHE,Switzerland,1,0.0004354367091435,0.630170940455982,0–0.01 (very low),346199.0,0.4779110344661281,0.00020810000811129662
CHE,Switzerland,4,0.0004354367091435,0.630170940455982,0–0.01 (very low),345456.0,0.477397921166284,0.00020787657974459474
CHN,China,5,0.0826510666666666,1.0,0.05–0.1 (moderate),9.0,0.0024367187674736,0.0002013974052983782
CHE,Switzerland,5,0.0004354367091435,0.630170940455982,0–0.01 (very low),321770.0,0.4607410723371231,0.00020062357630572415
HUN,Hungary,4,0.0098597948452056,0.6951329498869145,0–0.01 (very low),600.0,0.0198957254232465,0.00019616777096975185
CHE,Switzerland,3,0.0004354367091435,0.630170940455982,0–0.01 (very low),305426.0,0.4488871318400307,0.0001954619354652874
SWE,Sweden,9,0.0078473707816328,0.5147747503861698,0–0.01 (very low),929.0,0.0247566576203552,0.00019427467166086238
CHE,Switzerland,11,0.0004354367091435,0.630170940455982,0–0.01 (very low),297449.0,0.4429864171647485,0.00019289254768548774
NOR,Norway,12,0.0023483941869263,0.4731246844238397,0–0.01 (very low),9983.0,0.0811548891835871,0.00019058366999938402
ESP,Spain,1,0.0005473458010459,0.8559438211983548,0–0.01 (very low),181740.0,0.3462656533884141,0.0001895270514285635
CHE,Switzerland,2,0.0004354367091435,0.630170940455982,0–0.01 (very low),269819.0,0.4219105815840162,0.00018371535519776417
NOR,Norway,11,0.0023483941869263,0.4731246844238397,0–0.01 (very low),9090.0,0.0774401338795062,0.0001818599602374268
ESP,Spain,2,0.0005473458010459,0.8559438211983548,0–0.01 (very low),152947.0,0.3176542241540796,0.0001738667057752286
NOR,Norway,4,0.0023483941869263,0.4731246844238397,0–0.01 (very low),8244.0,0.0737484921216059,0.00017319053019295935
NOR,Norway,5,0.0023483941869263,0.4731246844238397,0–0.01 (very low),7644.0,0.0710140845191526,0.00016676906327467092
CMR,Cameroon,8,0.0798510178628805,0.7925132032734318,0.05–0.1 (moderate),6.0,0.0019895725423246,0.0001588693926166582
SVK,Slovakia,7,0.0970300020005539,0.5457918124786668,0.05–0.1 (moderate),4.0,0.0016244791783157,0.0001576232179218305
ROU,Romania,9,0.024928514215586,0.7482808850626048,0.01–0.05 (low),59.0,0.0062389306665106,0.00015552727181016493
NOR,Norway,3,0.0023483941869263,0.4731246844238397,0–0.01 (very low),6537.0,0.0656709646862834,0.00015422131171911028
NOR,Norway,1,0.0023483941869263,0.4731246844238397,0–0.01 (very low),6209.0,0.0640022119114879,0.0001503024224033634
NPL,Nepal,5,0.1807977657434964,0.7097428558942368,0.1–0.25 (elevated),1.0,0.0008122395891578,0.00014685110296814568
NOR,Norway,2,0.0023483941869263,0.4731246844238397,0–0.01 (very low),5561.0,0.0605704222227021,0.0001422432274474652
MAR,Morocco,9,0.0401354855506436,0.7846660729309,0.01–0.05 (low),19.0,0.0035404702870821,0.0001420984940496666
POL,Poland,4,0.0020737517242799,0.7723102087963006,0–0.01 (very low),6230.0,0.0641103542785181,0.0001329489577292722
POL,Poland,1,0.0020737517242799,0.7723102087963006,0–0.01 (very low),5662.0,0.0611179932295404,0.00012674354384428665
POL,Poland,12,0.0020737517242799,0.7723102087963006,0–0.01 (very low),5577.0,0.0606574956509048,0.00012578858619656435
CYP,Cyprus,10,0.0383213753644182,0.5684008068825155,0.01–0.05 (low),16.0,0.0032489583566315,0.000124504552727839
POL,Poland,3,0.0020737517242799,0.7723102087963006,0–0.01 (very low),4807.0,0.056314627344848,0.00011678255555855856
UKR,Ukraine,6,0.0964596523678056,0.7428987726146838,0.05–0.1 (moderate),2.0,0.0011486802428834,0.00011080129691029927
ITA,Italy,12,0.0004561956667988,0.8509091567593797,0–0.01 (very low),89196.0,0.2425810340171416,0.00011066441656619229
ITA,Italy,3,0.0004561956667988,0.8509091567593797,0–0.01 (very low),84381.0,0.2359426687706887,0.00010763602310613274
POL,Poland,2,0.0020737517242799,0.7723102087963006,0–0.01 (very low),4026.0,0.0515372259894392,0.00010687541126020242
BEL,Belgium,10,0.000305212073084,0.658777954880695,0–0.01 (very low),182939.0,0.3474059912603546,0.00010603250279437482
POL,Poland,11,0.0020737517242799,0.7723102087963006,0–0.01 (very low),3830.0,0.0502670664078205,0.00010424141563771
HUN,Hungary,1,0.0024649487113013,0.6951329498869145,0–0.01 (very low),2561.0,0.0411044595834846,0.00010132038467904674
BEL,Belgium,4,0.000305212073084,0.658777954880695,0–0.01 (very low),159914.0,0.324808508171109,9.913547813422554e-05
CYP,Cyprus,8,0.0383213753644182,0.5684008068825155,0.01–0.05 (low),10.0,0.0025685271074983,9.842949142012569e-05
BEL,Belgium,5,0.000305212073084,0.658777954880695,0–0.01 (very low),153153.0,0.3178680719290166,9.701717320066919e-05
SVK,Slovakia,5,0.0388120008002215,0.5457918124786668,0.01–0.05 (low),9.0,0.0024367187674736,9.457393075310011e-05
BEL,Belgium,11,0.000305212073084,0.658777954880695,0–0.01 (very low),133664.0,0.296955504727077,9.063440521145674e-05
ITA,Italy,1,0.0004561956667988,0.8509091567593797,0–0.01 (very low),51906.0,0.1850516384527317,8.441975559615439e-05
SVK,Slovakia,10,0.0388120008002215,0.5457918124786668,0.01–0.05 (low),7.0,0.002148983957913,8.340636709418252e-05
HUN,Hungary,2,0.0024649487113013,0.6951329498869145,0–0.01 (very low),1729.0,0.0337739339829961,8.325101504696143e-05
CYP,Cyprus,9,0.0383213753644182,0.5684008068825155,0.01–0.05 (low),6.0,0.0019895725423246,7.624315620916081e-05
CYP,Cyprus,5,0.0191606876822091,0.5684008068825155,0.01–0.05 (low),21.0,0.0037221493997558,7.131894215524297e-05
VUT,Vanuatu,1,0.0613645569786144,0.4692964060096852,0.05–0.1 (moderate),2.0,0.0011486802428834,7.048825421462703e-05
ITA,Italy,2,0.0004561956667988,0.8509091567593797,0–0.01 (very low),35881.0,0.1538567033383981,7.018876137092568e-05
CHN,China,4,0.0206627666666666,1.0,0.01–0.05 (low),17.0,0.0033489496194062,6.919856456421222e-05
CHN,China,10,0.0206627666666666,1.0,0.01–0.05 (low),16.0,0.0032489583566315,6.713246843279325e-05
GRC,Greece,7,0.0107565516924528,0.7715000853701875,0.01–0.05 (low),58.0,0.0061858324186265,6.653822617180628e-05
GRC,Greece,8,0.0107565516924528,0.7715000853701875,0.01–0.05 (low),56.0,0.0060782445172056,6.538095134868985e-05
HUN,Hungary,3,0.0024649487113013,0.6951329498869145,0–0.01 (very low),885.0,0.0241632745695383,5.956123251100291e-05
ROU,Romania,10,0.0099714056862343,0.7482808850626048,0–0.01 (very low),47.0,0.005568434076038,5.552511520922615e-05
BGR,Bulgaria,7,0.0015208011772813,0.6427226334019978,0–0.01 (very low),1949.0,0.035858331106324,5.453339216184019e-05
CYP,Cyprus,7,0.0383213753644182,0.5684008068825155,0.01–0.05 (low),3.0,0.0014068402363403,5.391205277456345e-05
GRC,Greece,6,0.0107565516924528,0.7715000853701875,0.01–0.05 (low),38.0,0.0050069810971706,5.3857850994849597e-05
SWE,Sweden,10,0.0019618426954081,0.5147747503861698,0–0.01 (very low),1077.0,0.0266558174281038,5.229452071145737e-05
MAR,Morocco,4,0.0200677427753218,0.7846660729309,0.01–0.05 (low),10.0,0.0025685271074983,5.154454130471721e-05
CYP,Cyprus,4,0.0191606876822091,0.5684008068825155,0.01–0.05 (low),10.0,0.0025685271074983,4.9214745710062846e-05
SWE,Sweden,5,0.0019618426954081,0.5147747503861698,0–0.01 (very low),948.0,0.0250085390693899,4.906281969611066e-05
HUN,Hungary,10,0.0098597948452056,0.6951329498869145,0–0.01 (very low),36.0,0.0048734375349472,4.805109428550389e-05
MAR,Morocco,5,0.0401354855506436,0.7846660729309,0.01–0.05 (low),2.0,0.0011486802428834,4.610283929055648e-05
SVK,Slovakia,9,0.0388120008002215,0.5457918124786668,0.01–0.05 (low),2.0,0.0011486802428834,4.4582578505989147e-05
UKR,Ukraine,10,0.0385838609471222,0.7428987726146838,0.01–0.05 (low),2.0,0.0011486802428834,4.4320518764119656e-05
GRC,Greece,9,0.0107565516924528,0.7715000853701875,0.01–0.05 (low),25.0,0.0040611979457894,4.36844856371668e-05
CHN,China,11,0.0206627666666666,1.0,0.01–0.05 (low),6.0,0.0019895725423246,4.111007320845987e-05
BGR,Bulgaria,8,0.0015208011772813,0.6427226334019978,0–0.01 (very low),891.0,0.024245045613982,3.6871893912982644e-05
HUN,Hungary,12,0.0024649487113013,0.6951329498869145,0–0.01 (very low),330.0,0.0147550648783551,3.6370478157068484e-05
HUN,Hungary,11,0.0024649487113013,0.6951329498869145,0–0.01 (very low),295.0,0.0139506730772257,3.438769362349323e-05
SVK,Slovakia,12,0.0097030002000553,0.5457918124786668,0–0.01 (very low),19.0,0.0035404702870821,3.435318390384746e-05
MAR,Morocco,6,0.0401354855506436,0.7846660729309,0.01–0.05 (low),1.0,0.0008122395891578,3.259963029430358e-05
UKR,Ukraine,5,0.0385838609471222,0.7428987726146838,0.01–0.05 (low),1.0,0.0008122395891578,3.133933936381222e-05
ROU,Romania,7,0.024928514215586,0.7482808850626048,0.01–0.05 (low),2.0,0.0011486802428834,2.8634891763881615e-05
BGR,Bulgaria,6,0.0007604005886406,0.6427226334019978,0–0.01 (very low),2091.0,0.0371416480121507,2.8242531011521363e-05
ROU,Romania,5,0.0099714056862343,0.7482808850626048,0–0.01 (very low),11.0,0.0026938939571091,2.6861909522029898e-05
BEL,Belgium,12,7.630301827102099e-05,0.658777954880695,0–0.01 (very low),163978.0,0.3289099002808144,2.5096818130646673e-05
BEL,Belgium,1,7.630301827102099e-05,0.658777954880695,0–0.01 (very low),155727.0,0.3205281021696434,2.445726163622598e-05
CYP,Cyprus,1,0.0076642750728836,0.5684008068825155,0–0.01 (very low),15.0,0.0031457904019388,2.4110202962096024e-05
CHN,China,12,0.0206627666666666,1.0,0.01–0.05 (low),2.0,0.0011486802428834,2.3734911833309613e-05
BEL,Belgium,3,7.630301827102099e-05,0.658777954880695,0–0.01 (very low),145749.0,0.3100894176005109,2.366075849682204e-05
BGR,Bulgaria,9,0.0007604005886406,0.6427226334019978,0–0.01 (very low),1375.0,0.0301186500613594,2.290223923571793e-05
UKR,Ukraine,12,0.0096459652367805,0.7428987726146838,0–0.01 (very low),8.0,0.0022973604857668,2.216025938205972e-05
BEL,Belgium,2,7.630301827102099e-05,0.658777954880695,0–0.01 (very low),125795.0,0.2880818141237412,2.1981511926632695e-05
SWE,Sweden,4,0.0019618426954081,0.5147747503861698,0–0.01 (very low),177.0,0.0108061448992959,2.1199956436205163e-05
MAR,Morocco,12,0.0080270971101287,0.7846660729309,0–0.01 (very low),9.0,0.0024367187674736,1.95597781765837e-05
CYP,Cyprus,2,0.0076642750728836,0.5684008068825155,0–0.01 (very low),8.0,0.0022973604857668,1.7607602704490244e-05
MAR,Morocco,2,0.0080270971101287,0.7846660729309,0–0.01 (very low),7.0,0.002148983957913,1.725010291827638e-05
SVK,Slovakia,4,0.0097030002000553,0.5457918124786668,0–0.01 (very low),4.0,0.0016244791783157,1.5762321792182906e-05
HRV,Croatia,8,0.0086785264529896,0.6141104028230222,0–0.01 (very low),5.0,0.0018162229353735,1.576213878916534e-05
CZE,Czech Republic,10,0.0096672177649759,0.6034297239096575,0–0.01 (very low),4.0,0.0016244791783157,1.570419397144699e-05
CYP,Cyprus,12,0.0076642750728836,0.5684008068825155,0–0.01 (very low),6.0,0.0019895725423246,1.5248631241832082e-05
BGR,Bulgaria,10,0.0003041602354562,0.6427226334019978,0–0.01 (very low),3189.0,0.0458681699653802,1.3951273376615042e-05
GRC,Greece,5,0.0053782758462263,0.7715000853701875,0–0.01 (very low),10.0,0.0025685271074983,1.381424730263561e-05
SVK,Slovakia,1,0.0097030002000553,0.5457918124786668,0–0.01 (very low),3.0,0.0014068402363403,1.3650571094655776e-05
SVK,Slovakia,2,0.0097030002000553,0.5457918124786668,0–0.01 (very low),3.0,0.0014068402363403,1.3650571094655776e-05
SVK,Slovakia,3,0.0097030002000553,0.5457918124786668,0–0.01 (very low),2.0,0.0011486802428834,1.1145644626497202e-05
BGR,Bulgaria,5,0.0003041602354562,0.6427226334019978,0–0.01 (very low),2032.0,0.0366139012015515,1.1136492810433949e-05
SVN,Slovenia,8,0.0043170113666285,0.5904491191598863,0–0.01 (very low),9.0,0.0024367187674736,1.051934261646052e-05
CYP,Cyprus,3,0.0076642750728836,0.5684008068825155,0–0.01 (very low),2.0,0.0011486802428834,8.803801352245122e-06
