iso_a3,country,month,max_risk,mean_risk,total_risk,top3_mean,high_species_count,moderate_species_count,base_origin_risk,multi_species_boost,origin_country_risk_month
BEL,Belgium,2,8.37e-05,1.2744444444444443e-05,0.0001147,3.823333333333333e-05,0,0,6.551333333333333e-05,1.0,6.551333333333333e-05
BEL,Belgium,3,8.37e-05,1.2744444444444443e-05,0.0001147,3.823333333333333e-05,0,0,6.551333333333333e-05,1.0,6.551333333333333e-05
BEL,Belgium,4,0.0003348,5.0977777777777774e-05,0.0004588,0.0001529333333333,0,0,0.0002620533333333,1.0,0.0002620533333333
BEL,Belgium,5,0.0003348,5.0977777777777774e-05,0.0004588,0.0001529333333333,0,0,0.0002620533333333,1.0,0.0002620533333333
BEL,Belgium,6,0.000837,0.0001274444444444,0.001147,0.0003823333333333,0,0,0.0006551333333333,1.0,0.0006551333333333
BEL,Belgium,7,0.000837,0.0001274444444444,0.001147,0.0003823333333333,0,0,0.0006551333333333,1.0,0.0006551333333333
BEL,Belgium,8,0.001674,0.0002548888888888,0.002294,0.0007646666666666,0,0,0.0013102666666666,1.0,0.0013102666666666
BEL,Belgium,9,0.000837,0.0001274444444444,0.001147,0.0003823333333333,0,0,0.0006551333333333,1.0,0.0006551333333333
BEL,Belgium,10,0.0003348,5.0977777777777774e-05,0.0004588,0.0001529333333333,0,0,0.0002620533333333,1.0,0.0002620533333333
BEL,Belgium,11,0.0003348,5.0977777777777774e-05,0.0004588,0.0001529333333333,0,0,0.0002620533333333,1.0,0.0002620533333333
BEL,Belgium,12,8.37e-05,1.2744444444444443e-05,0.0001147,3.823333333333333e-05,0,0,6.551333333333333e-05,1.0,6.551333333333333e-05
BLZ,Belize,1,0.66342,0.100095875,0.800767,0.2574333333333333,1,1,0.5010253333333333,1.1,0.5511278666666667
BLZ,Belize,2,0.66342,0.100095875,0.800767,0.2574333333333333,1,1,0.5010253333333333,1.1,0.5511278666666667
BLZ,Belize,3,0.66342,0.100095875,0.800767,0.2574333333333333,1,1,0.5010253333333333,1.1,0.5511278666666667
BLZ,Belize,4,0.66342,0.100095875,0.800767,0.2574333333333333,1,1,0.5010253333333333,1.1,0.5511278666666667
BLZ,Belize,5,0.66342,0.100095875,0.800767,0.2574333333333333,1,1,0.5010253333333333,1.1,0.5511278666666667
BLZ,Belize,6,0.66342,0.100095875,0.800767,0.2574333333333333,1,1,0.5010253333333333,1.1,0.5511278666666667
BLZ,Belize,7,0.66342,0.100095875,0.800767,0.2574333333333333,1,1,0.5010253333333333,1.1,0.5511278666666667
BLZ,Belize,8,0.66342,0.100095875,0.800767,0.2574333333333333,1,1,0.5010253333333333,1.1,0.5511278666666667
BLZ,Belize,9,0.66342,0.100095875,0.800767,0.2574333333333333,1,1,0.5010253333333333,1.1,0.5511278666666667
BLZ,Belize,10,0.66342,0.100095875,0.800767,0.2574333333333333,1,1,0.5010253333333333,1.1,0.5511278666666667
BLZ,Belize,11,0.66342,0.100095875,0.800767,0.2574333333333333,1,1,0.5010253333333333,1.1,0.5511278666666667
BLZ,Belize,12,0.66342,0.100095875,0.800767,0.2574333333333333,1,1,0.5010253333333333,1.1,0.5511278666666667
BIH,Bosnia and Herzegovina,1,0.011157,0.00140451075,0.0140451075,0.004609515,0,0,0.008538006,1.0,0.008538006
BIH,Bosnia and Herzegovina,2,0.011157,0.00140451075,0.0140451075,0.004609515,0,0,0.008538006,1.0,0.008538006
BIH,Bosnia and Herzegovina,3,0.011157,0.00140451075,0.0140451075,0.004609515,0,0,0.008538006,1.0,0.008538006
BIH,Bosnia and Herzegovina,4,0.011157,0.00140451075,0.0140451075,0.004609515,0,0,0.008538006,1.0,0.008538006
BIH,Bosnia and Herzegovina,5,0.044628,0.005618043,0.05618043,0.01843806,0,0,0.034152024,1.0,0.034152024
BIH,Bosnia and Herzegovina,6,0.11157,0.0140451075,0.140451075,0.0460951499999999,0,0,0.08538006,1.0,0.08538006
BIH,Bosnia and Herzegovina,7,0.11157,0.0140451075,0.140451075,0.0460951499999999,0,0,0.08538006,1.0,0.08538006
BIH,Bosnia and Herzegovina,8,0.11157,0.0140451075,0.140451075,0.0460951499999999,0,0,0.08538006,1.0,0.08538006
BIH,Bosnia and Herzegovina,9,0.11157,0.0140451075,0.140451075,0.0460951499999999,0,0,0.08538006,1.0,0.08538006
BIH,Bosnia and Herzegovina,10,0.044628,0.005618043,0.05618043,0.01843806,0,0,0.034152024,1.0,0.034152024
BIH,Bosnia and Herzegovina,11,0.011157,0.00140451075,0.0140451075,0.004609515,0,0,0.008538006,1.0,0.008538006
BIH,Bosnia and Herzegovina,12,0.011157,0.00140451075,0.0140451075,0.004609515,0,0,0.008538006,1.0,0.008538006
BRA,Brazil,1,0.3554,0.094905,0.75924,0.1861699999999999,0,1,0.2877079999999999,1.1,0.3164788
BRA,Brazil,2,0.3554,0.094905,0.75924,0.1861699999999999,0,1,0.2877079999999999,1.1,0.3164788
BRA,Brazil,3,0.3554,0.094905,0.75924,0.1861699999999999,0,1,0.2877079999999999,1.1,0.3164788
BRA,Brazil,4,0.3554,0.094905,0.75924,0.1861699999999999,0,1,0.2877079999999999,1.1,0.3164788
BRA,Brazil,5,0.3554,0.094905,0.75924,0.1861699999999999,0,1,0.2877079999999999,1.1,0.3164788
BRA,Brazil,6,0.3554,0.094905,0.75924,0.1861699999999999,0,1,0.2877079999999999,1.1,0.3164788
BRA,Brazil,7,0.3554,0.094905,0.75924,0.1861699999999999,0,1,0.2877079999999999,1.1,0.3164788
BRA,Brazil,8,0.3554,0.094905,0.75924,0.1861699999999999,0,1,0.2877079999999999,1.1,0.3164788
BRA,Brazil,9,0.3554,0.094905,0.75924,0.1861699999999999,0,1,0.2877079999999999,1.1,0.3164788
BRA,Brazil,10,0.3554,0.094905,0.75924,0.1861699999999999,0,1,0.2877079999999999,1.1,0.3164788
BRA,Brazil,11,0.3554,0.094905,0.75924,0.1861699999999999,0,1,0.2877079999999999,1.1,0.3164788
BRA,Brazil,12,0.3554,0.094905,0.75924,0.1861699999999999,0,1,0.2877079999999999,1.1,0.3164788
BGR,Bulgaria,1,8.37e-05,1.2744444444444443e-05,0.0001147,3.823333333333333e-05,0,0,6.551333333333333e-05,1.0,6.551333333333333e-05
BGR,Bulgaria,2,8.37e-05,1.2744444444444443e-05,0.0001147,3.823333333333333e-05,0,0,6.551333333333333e-05,1.0,6.551333333333333e-05
BGR,Bulgaria,3,8.37e-05,1.2744444444444443e-05,0.0001147,3.823333333333333e-05,0,0,6.551333333333333e-05,1.0,6.551333333333333e-05
BGR,Bulgaria,4,8.37e-05,1.2744444444444443e-05,0.0001147,3.823333333333333e-05,0,0,6.551333333333333e-05,1.0,6.551333333333333e-05
BGR,Bulgaria,5,0.0003348,5.0977777777777774e-05,0.0004588,0.0001529333333333,0,0,0.0002620533333333,1.0,0.0002620533333333
BGR,Bulgaria,6,0.000837,0.0001274444444444,0.001147,0.0003823333333333,0,0,0.0006551333333333,1.0,0.0006551333333333
BGR,Bulgaria,7,0.001674,0.0002548888888888,0.002294,0.0007646666666666,0,0,0.0013102666666666,1.0,0.0013102666666666
BGR,Bulgaria,8,0.001674,0.0002548888888888,0.002294,0.0007646666666666,0,0,0.0013102666666666,1.0,0.0013102666666666
BGR,Bulgaria,9,0.000837,0.0001274444444444,0.001147,0.0003823333333333,0,0,0.0006551333333333,1.0,0.0006551333333333
BGR,Bulgaria,10,0.0003348,5.0977777777777774e-05,0.0004588,0.0001529333333333,0,0,0.0002620533333333,1.0,0.0002620533333333
BGR,Bulgaria,11,8.37e-05,1.2744444444444443e-05,0.0001147,3.823333333333333e-05,0,0,6.551333333333333e-05,1.0,6.551333333333333e-05
BGR,Bulgaria,12,8.37e-05,1.2744444444444443e-05,0.0001147,3.823333333333333e-05,0,0,6.551333333333333e-05,1.0,6.551333333333333e-05
BFA,Burkina Faso,1,0.085408,0.013833,0.110664,0.0343243333333333,0,0,0.0649745333333333,1.0,0.0649745333333333
BFA,Burkina Faso,2,0.085408,0.013833,0.110664,0.0343243333333333,0,0,0.0649745333333333,1.0,0.0649745333333333
BFA,Burkina Faso,3,0.085408,0.013833,0.110664,0.0343243333333333,0,0,0.0649745333333333,1.0,0.0649745333333333
BFA,Burkina Faso,4,0.0683264,0.0110663999999999,0.0885311999999999,0.0274594666666666,0,0,0.0519796266666666,1.0,0.0519796266666666
BFA,Burkina Faso,5,0.0683264,0.0110663999999999,0.0885311999999999,0.0274594666666666,0,0,0.0519796266666666,1.0,0.0519796266666666
BFA,Burkina Faso,6,0.085408,0.013833,0.110664,0.0343243333333333,0,0,0.0649745333333333,1.0,0.0649745333333333
BFA,Burkina Faso,7,0.085408,0.013833,0.110664,0.0343243333333333,0,0,0.0649745333333333,1.0,0.0649745333333333
BFA,Burkina Faso,8,0.085408,0.013833,0.110664,0.0343243333333333,0,0,0.0649745333333333,1.0,0.0649745333333333
BFA,Burkina Faso,9,0.085408,0.013833,0.110664,0.0343243333333333,0,0,0.0649745333333333,1.0,0.0649745333333333
BFA,Burkina Faso,10,0.085408,0.013833,0.110664,0.0343243333333333,0,0,0.0649745333333333,1.0,0.0649745333333333
BFA,Burkina Faso,11,0.085408,0.013833,0.110664,0.0343243333333333,0,0,0.0649745333333333,1.0,0.0649745333333333
BFA,Burkina Faso,12,0.085408,0.013833,0.110664,0.0343243333333333,0,0,0.0649745333333333,1.0,0.0649745333333333
BDI,Burundi,1,0.22618,0.0327633333333333,0.29487,0.0874893333333333,0,1,0.1707037333333333,1.1,0.1877741066666667
BDI,Burundi,2,0.11309,0.0163816666666666,0.147435,0.0437446666666666,0,0,0.0853518666666666,1.0,0.0853518666666666
BDI,Burundi,3,0.22618,0.0327633333333333,0.29487,0.0874893333333333,0,1,0.1707037333333333,1.1,0.1877741066666667
BDI,Burundi,4,0.22618,0.0327633333333333,0.29487,0.0874893333333333,0,1,0.1707037333333333,1.1,0.1877741066666667
BDI,Burundi,5,0.22618,0.0327633333333333,0.29487,0.0874893333333333,0,1,0.1707037333333333,1.1,0.1877741066666667
BDI,Burundi,6,0.11309,0.0163816666666666,0.147435,0.0437446666666666,0,0,0.0853518666666666,1.0,0.0853518666666666
BDI,Burundi,7,0.11309,0.0163816666666666,0.147435,0.0437446666666666,0,0,0.0853518666666666,1.0,0.0853518666666666
BDI,Burundi,8,0.11309,0.0163816666666666,0.147435,0.0437446666666666,0,0,0.0853518666666666,1.0,0.0853518666666666
BDI,Burundi,9,0.22618,0.0327633333333333,0.29487,0.0874893333333333,0,1,0.1707037333333333,1.1,0.1877741066666667
BDI,Burundi,10,0.22618,0.0327633333333333,0.29487,0.0874893333333333,0,1,0.1707037333333333,1.1,0.1877741066666667
BDI,Burundi,11,0.22618,0.0327633333333333,0.29487,0.0874893333333333,0,1,0.1707037333333333,1.1,0.1877741066666667
BDI,Burundi,12,0.22618,0.0327633333333333,0.29487,0.0874893333333333,0,1,0.1707037333333333,1.1,0.1877741066666667
CPV,Cabo Verde,1,0.22618,0.0327633333333333,0.29487,0.0874893333333333,0,1,0.1707037333333333,1.1,0.1877741066666667
CPV,Cabo Verde,2,0.22618,0.0327633333333333,0.29487,0.0874893333333333,0,1,0.1707037333333333,1.1,0.1877741066666667
CPV,Cabo Verde,3,0.22618,0.0327633333333333,0.29487,0.0874893333333333,0,1,0.1707037333333333,1.1,0.1877741066666667
CPV,Cabo Verde,4,0.22618,0.0327633333333333,0.29487,0.0874893333333333,0,1,0.1707037333333333,1.1,0.1877741066666667
CPV,Cabo Verde,5,0.22618,0.0327633333333333,0.29487,0.0874893333333333,0,1,0.1707037333333333,1.1,0.1877741066666667
CPV,Cabo Verde,6,0.22618,0.0327633333333333,0.29487,0.0874893333333333,0,1,0.1707037333333333,1.1,0.1877741066666667
CPV,Cabo Verde,7,0.22618,0.0327633333333333,0.29487,0.0874893333333333,0,1,0.1707037333333333,1.1,0.1877741066666667
CPV,Cabo Verde,8,0.22618,0.0327633333333333,0.29487,0.0874893333333333,0,1,0.1707037333333333,1.1,0.1877741066666667
CPV,Cabo Verde,9,0.22618,0.0327633333333333,0.29487,0.0874893333333333,0,1,0.1707037333333333,1.1,0.1877741066666667
CPV,Cabo Verde,10,0.22618,0.0327633333333333,0.29487,0.0874893333333333,0,1,0.1707037333333333,1.1,0.1877741066666667
CPV,Cabo Verde,11,0.22618,0.0327633333333333,0.29487,0.0874893333333333,0,1,0.1707037333333333,1.1,0.1877741066666667
CPV,Cabo Verde,12,0.22618,0.0327633333333333,0.29487,0.0874893333333333,0,1,0.1707037333333333,1.1,0.1877741066666667
KHM,Cambodia,1,0.060055,0.011271375,0.090171,0.0282699999999999,0,0,0.0473409999999999,1.0,0.0473409999999999
KHM,Cambodia,2,0.060055,0.011271375,0.090171,0.0282699999999999,0,0,0.0473409999999999,1.0,0.0473409999999999
KHM,Cambodia,3,0.060055,0.011271375,0.090171,0.0282699999999999,0,0,0.0473409999999999,1.0,0.0473409999999999
KHM,Cambodia,4,0.060055,0.011271375,0.090171,0.0282699999999999,0,0,0.0473409999999999,1.0,0.0473409999999999
KHM,Cambodia,5,0.048044,0.0090171,0.0721368,0.022616,0,0,0.0378728,1.0,0.0378728
KHM,Cambodia,6,0.060055,0.011271375,0.090171,0.0282699999999999,0,0,0.0473409999999999,1.0,0.0473409999999999
KHM,Cambodia,7,0.060055,0.011271375,0.090171,0.0282699999999999,0,0,0.0473409999999999,1.0,0.0473409999999999
KHM,Cambodia,8,0.060055,0.011271375,0.090171,0.0282699999999999,0,0,0.0473409999999999,1.0,0.0473409999999999
KHM,Cambodia,9,0.060055,0.011271375,0.090171,0.0282699999999999,0,0,0.0473409999999999,1.0,0.0473409999999999
KHM,Cambodia,10,0.060055,0.011271375,0.090171,0.0282699999999999,0,0,0.0473409999999999,1.0,0.0473409999999999
KHM,Cambodia,11,0.060055,0.011271375,0.090171,0.0282699999999999,0,0,0.0473409999999999,1.0,0.0473409999999999
KHM,Cambodia,12,0.060055,0.011271375,0.090171,0.0282699999999999,0,0,0.0473409999999999,1.0,0.0473409999999999
CMR,Cameroon,1,0.089039,0.0134656249999999,0.1077249999999999,0.0330576666666666,0,0,0.0666464666666666,1.0,0.0666464666666666
CMR,Cameroon,2,0.089039,0.0134656249999999,0.1077249999999999,0.0330576666666666,0,0,0.0666464666666666,1.0,0.0666464666666666
CMR,Cameroon,3,0.089039,0.0134656249999999,0.1077249999999999,0.0330576666666666,0,0,0.0666464666666666,1.0,0.0666464666666666
CMR,Cameroon,4,0.089039,0.0134656249999999,0.1077249999999999,0.0330576666666666,0,0,0.0666464666666666,1.0,0.0666464666666666
CMR,Cameroon,5,0.089039,0.0134656249999999,0.1077249999999999,0.0330576666666666,0,0,0.0666464666666666,1.0,0.0666464666666666
CMR,Cameroon,6,0.089039,0.0134656249999999,0.1077249999999999,0.0330576666666666,0,0,0.0666464666666666,1.0,0.0666464666666666
CMR,Cameroon,7,0.089039,0.0134656249999999,0.1077249999999999,0.0330576666666666,0,0,0.0666464666666666,1.0,0.0666464666666666
CMR,Cameroon,8,0.089039,0.0134656249999999,0.1077249999999999,0.0330576666666666,0,0,0.0666464666666666,1.0,0.0666464666666666
CMR,Cameroon,9,0.089039,0.0134656249999999,0.1077249999999999,0.0330576666666666,0,0,0.0666464666666666,1.0,0.0666464666666666
CMR,Cameroon,10,0.089039,0.0134656249999999,0.1077249999999999,0.0330576666666666,0,0,0.0666464666666666,1.0,0.0666464666666666
CMR,Cameroon,11,0.089039,0.0134656249999999,0.1077249999999999,0.0330576666666666,0,0,0.0666464666666666,1.0,0.0666464666666666
CMR,Cameroon,12,0.089039,0.0134656249999999,0.1077249999999999,0.0330576666666666,0,0,0.0666464666666666,1.0,0.0666464666666666
CAN,Canada,1,0.0051095,0.002015535,0.02015535,0.0034737666666666,0,0,0.0044552066666666,1.0,0.0044552066666666
CAN,Canada,2,0.0051095,0.002015535,0.02015535,0.0034737666666666,0,0,0.0044552066666666,1.0,0.0044552066666666
CAN,Canada,3,0.0051095,0.002015535,0.02015535,0.0034737666666666,0,0,0.0044552066666666,1.0,0.0044552066666666
CAN,Canada,4,0.0051095,0.002015535,0.02015535,0.0034737666666666,0,0,0.0044552066666666,1.0,0.0044552066666666
CAN,Canada,5,0.0051095,0.002015535,0.02015535,0.0034737666666666,0,0,0.0044552066666666,1.0,0.0044552066666666
CAN,Canada,6,0.0051095,0.002015535,0.02015535,0.0034737666666666,0,0,0.0044552066666666,1.0,0.0044552066666666
CAN,Canada,7,0.020438,0.00806214,0.0806214,0.0138950666666666,0,0,0.0178208266666666,1.0,0.0178208266666666
CAN,Canada,8,0.020438,0.00806214,0.0806214,0.0138950666666666,0,0,0.0178208266666666,1.0,0.0178208266666666
CAN,Canada,9,0.0051095,0.002015535,0.02015535,0.0034737666666666,0,0,0.0044552066666666,1.0,0.0044552066666666
CAN,Canada,10,0.0051095,0.002015535,0.02015535,0.0034737666666666,0,0,0.0044552066666666,1.0,0.0044552066666666
CAN,Canada,11,0.0051095,0.002015535,0.02015535,0.0034737666666666,0,0,0.0044552066666666,1.0,0.0044552066666666
CAN,Canada,12,0.0051095,0.002015535,0.02015535,0.0034737666666666,0,0,0.0044552066666666,1.0,0.0044552066666666
CHL,Chile,1,0.045236,0.0065526666666666,0.0589739999999999,0.0174978666666666,0,0,0.0341407466666666,1.0,0.0341407466666666
CHL,Chile,2,0.045236,0.0065526666666666,0.0589739999999999,0.0174978666666666,0,0,0.0341407466666666,1.0,0.0341407466666666
CHL,Chile,3,0.045236,0.0065526666666666,0.0589739999999999,0.0174978666666666,0,0,0.0341407466666666,1.0,0.0341407466666666
CHL,Chile,4,0.011309,0.0016381666666666,0.0147435,0.0043744666666666,0,0,0.0085351866666666,1.0,0.0085351866666666
CHL,Chile,5,0.011309,0.0016381666666666,0.0147435,0.0043744666666666,0,0,0.0085351866666666,1.0,0.0085351866666666
CHL,Chile,6,0.011309,0.0016381666666666,0.0147435,0.0043744666666666,0,0,0.0085351866666666,1.0,0.0085351866666666
CHL,Chile,7,0.011309,0.0016381666666666,0.0147435,0.0043744666666666,0,0,0.0085351866666666,1.0,0.0085351866666666
CHL,Chile,8,0.011309,0.0016381666666666,0.0147435,0.0043744666666666,0,0,0.0085351866666666,1.0,0.0085351866666666
CHL,Chile,9,0.011309,0.0016381666666666,0.0147435,0.0043744666666666,0,0,0.0085351866666666,1.0,0.0085351866666666
CHL,Chile,10,0.011309,0.0016381666666666,0.0147435,0.0043744666666666,0,0,0.0085351866666666,1.0,0.0085351866666666
CHL,Chile,11,0.045236,0.0065526666666666,0.0589739999999999,0.0174978666666666,0,0,0.0341407466666666,1.0,0.0341407466666666
CHL,Chile,12,0.045236,0.0065526666666666,0.0589739999999999,0.0174978666666666,0,0,0.0341407466666666,1.0,0.0341407466666666
CHN,China,1,0.019806,0.0058082666666666,0.0348496,0.0116165333333333,0,0,0.0165302133333333,1.0,0.0165302133333333
CHN,China,2,0.019806,0.0058082666666666,0.0348496,0.0116165333333333,0,0,0.0165302133333333,1.0,0.0165302133333333
CHN,China,3,0.019806,0.0058082666666666,0.0348496,0.0116165333333333,0,0,0.0165302133333333,1.0,0.0165302133333333
CHN,China,4,0.019806,0.0058082666666666,0.0348496,0.0116165333333333,0,0,0.0165302133333333,1.0,0.0165302133333333
CHN,China,5,0.079224,0.0232330666666666,0.1393984,0.0464661333333333,0,0,0.0661208533333333,1.0,0.0661208533333333
CHN,China,6,0.19806,0.0580826666666666,0.348496,0.1161653333333333,0,0,0.1653021333333333,1.0,0.1653021333333333
CHN,China,7,0.19806,0.0580826666666666,0.348496,0.1161653333333333,0,0,0.1653021333333333,1.0,0.1653021333333333
CHN,China,8,0.19806,0.0580826666666666,0.348496,0.1161653333333333,0,0,0.1653021333333333,1.0,0.1653021333333333
CHN,China,9,0.079224,0.0232330666666666,0.1393984,0.0464661333333333,0,0,0.0661208533333333,1.0,0.0661208533333333
CHN,China,10,0.019806,0.0058082666666666,0.0348496,0.0116165333333333,0,0,0.0165302133333333,1.0,0.0165302133333333
CHN,China,11,0.019806,0.0058082666666666,0.0348496,0.0116165333333333,0,0,0.0165302133333333,1.0,0.0165302133333333
CHN,China,12,0.019806,0.0058082666666666,0.0348496,0.0116165333333333,0,0,0.0165302133333333,1.0,0.0165302133333333
COL,Colombia,1,0.38034,0.076710125,0.613681,0.1683333333333333,0,1,0.2955373333333333,1.1,0.3250910666666666
COL,Colombia,2,0.38034,0.076710125,0.613681,0.1683333333333333,0,1,0.2955373333333333,1.1,0.3250910666666666
COL,Colombia,3,0.38034,0.076710125,0.613681,0.1683333333333333,0,1,0.2955373333333333,1.1,0.3250910666666666
COL,Colombia,4,0.38034,0.076710125,0.613681,0.1683333333333333,0,1,0.2955373333333333,1.1,0.3250910666666666
COL,Colombia,5,0.38034,0.076710125,0.613681,0.1683333333333333,0,1,0.2955373333333333,1.1,0.3250910666666666
COL,Colombia,6,0.38034,0.076710125,0.613681,0.1683333333333333,0,1,0.2955373333333333,1.1,0.3250910666666666
COL,Colombia,7,0.38034,0.076710125,0.613681,0.1683333333333333,0,1,0.2955373333333333,1.1,0.3250910666666666
COL,Colombia,8,0.38034,0.076710125,0.613681,0.1683333333333333,0,1,0.2955373333333333,1.1,0.3250910666666666
COL,Colombia,9,0.38034,0.076710125,0.613681,0.1683333333333333,0,1,0.2955373333333333,1.1,0.3250910666666666
COL,Colombia,10,0.38034,0.076710125,0.613681,0.1683333333333333,0,1,0.2955373333333333,1.1,0.3250910666666666
COL,Colombia,11,0.38034,0.076710125,0.613681,0.1683333333333333,0,1,0.2955373333333333,1.1,0.3250910666666666
COL,Colombia,12,0.38034,0.076710125,0.613681,0.1683333333333333,0,1,0.2955373333333333,1.1,0.3250910666666666
CRI,Costa Rica,1,0.10162,0.0576914285714285,0.40384,0.10116,0,0,0.101436,1.0,0.101436
CRI,Costa Rica,2,0.10162,0.0576914285714285,0.40384,0.10116,0,0,0.101436,1.0,0.101436
CRI,Costa Rica,3,0.10162,0.0576914285714285,0.40384,0.10116,0,0,0.101436,1.0,0.101436
CRI,Costa Rica,4,0.10162,0.0576914285714285,0.40384,0.10116,0,0,0.101436,1.0,0.101436
CRI,Costa Rica,5,0.10162,0.0576914285714285,0.40384,0.10116,0,0,0.101436,1.0,0.101436
CRI,Costa Rica,6,0.10162,0.0576914285714285,0.40384,0.10116,0,0,0.101436,1.0,0.101436
CRI,Costa Rica,7,0.10162,0.0576914285714285,0.40384,0.10116,0,0,0.101436,1.0,0.101436
CRI,Costa Rica,8,0.10162,0.0576914285714285,0.40384,0.10116,0,0,0.101436,1.0,0.101436
CRI,Costa Rica,9,0.10162,0.0576914285714285,0.40384,0.10116,0,0,0.101436,1.0,0.101436
CRI,Costa Rica,10,0.10162,0.0576914285714285,0.40384,0.10116,0,0,0.101436,1.0,0.101436
CRI,Costa Rica,11,0.10162,0.0576914285714285,0.40384,0.10116,0,0,0.101436,1.0,0.101436
CRI,Costa Rica,12,0.10162,0.0576914285714285,0.40384,0.10116,0,0,0.101436,1.0,0.101436
HRV,Croatia,1,0.0004659,8.158333333333333e-05,0.00073425,0.0002415833333333,0,0,0.0003761733333333,1.0,0.0003761733333333
HRV,Croatia,2,0.0004659,8.158333333333333e-05,0.00073425,0.0002415833333333,0,0,0.0003761733333333,1.0,0.0003761733333333
HRV,Croatia,3,0.0004659,8.158333333333333e-05,0.00073425,0.0002415833333333,0,0,0.0003761733333333,1.0,0.0003761733333333
HRV,Croatia,4,0.0018636,0.0003263333333333,0.002937,0.0009663333333333,0,0,0.0015046933333333,1.0,0.0015046933333333
HRV,Croatia,5,0.0018636,0.0003263333333333,0.002937,0.0009663333333333,0,0,0.0015046933333333,1.0,0.0015046933333333
HRV,Croatia,6,0.004659,0.0008158333333333,0.0073425,0.0024158333333333,0,0,0.0037617333333333,1.0,0.0037617333333333
HRV,Croatia,7,0.009318,0.0016316666666666,0.014685,0.0048316666666666,0,0,0.0075234666666666,1.0,0.0075234666666666
HRV,Croatia,8,0.009318,0.0016316666666666,0.014685,0.0048316666666666,0,0,0.0075234666666666,1.0,0.0075234666666666
HRV,Croatia,9,0.004659,0.0008158333333333,0.0073425,0.0024158333333333,0,0,0.0037617333333333,1.0,0.0037617333333333
HRV,Croatia,10,0.0018636,0.0003263333333333,0.002937,0.0009663333333333,0,0,0.0015046933333333,1.0,0.0015046933333333
HRV,Croatia,11,0.0004659,8.158333333333333e-05,0.00073425,0.0002415833333333,0,0,0.0003761733333333,1.0,0.0003761733333333
HRV,Croatia,12,0.0004659,8.158333333333333e-05,0.00073425,0.0002415833333333,0,0,0.0003761733333333,1.0,0.0003761733333333
CYP,Cyprus,1,0.0083198,0.0014618855555555,0.01315697,0.0042970133333333,0,0,0.0067106853333333,1.0,0.0067106853333333
CYP,Cyprus,2,0.0083198,0.0014618855555555,0.01315697,0.0042970133333333,0,0,0.0067106853333333,1.0,0.0067106853333333
CYP,Cyprus,3,0.0083198,0.0014618855555555,0.01315697,0.0042970133333333,0,0,0.0067106853333333,1.0,0.0067106853333333
CYP,Cyprus,4,0.0207995,0.0036547138888888,0.0328924249999999,0.0107425333333333,0,0,0.0167767133333333,1.0,0.0167767133333333
CYP,Cyprus,5,0.0207995,0.0036547138888888,0.0328924249999999,0.0107425333333333,0,0,0.0167767133333333,1.0,0.0167767133333333
CYP,Cyprus,6,0.041599,0.0073094277777777,0.0657848499999999,0.0214850666666666,0,0,0.0335534266666666,1.0,0.0335534266666666
CYP,Cyprus,7,0.041599,0.0073094277777777,0.0657848499999999,0.0214850666666666,0,0,0.0335534266666666,1.0,0.0335534266666666
CYP,Cyprus,8,0.041599,0.0073094277777777,0.0657848499999999,0.0214850666666666,0,0,0.0335534266666666,1.0,0.0335534266666666
CYP,Cyprus,9,0.041599,0.0073094277777777,0.0657848499999999,0.0214850666666666,0,0,0.0335534266666666,1.0,0.0335534266666666
CYP,Cyprus,10,0.041599,0.0073094277777777,0.0657848499999999,0.0214850666666666,0,0,0.0335534266666666,1.0,0.0335534266666666
CYP,Cyprus,11,0.0207995,0.0036547138888888,0.0328924249999999,0.0107425333333333,0,0,0.0167767133333333,1.0,0.0167767133333333
CYP,Cyprus,12,0.0083198,0.0014618855555555,0.01315697,0.0042970133333333,0,0,0.0067106853333333,1.0,0.0067106853333333
CZE,Czech Republic,1,0.00282255,0.0003250649999999,0.0032506499999998,0.0010161833333333,0,0,0.0021000033333333,1.0,0.0021000033333333
CZE,Czech Republic,2,0.00282255,0.0003250649999999,0.0032506499999998,0.0010161833333333,0,0,0.0021000033333333,1.0,0.0021000033333333
CZE,Czech Republic,3,0.00282255,0.0003250649999999,0.0032506499999998,0.0010161833333333,0,0,0.0021000033333333,1.0,0.0021000033333333
CZE,Czech Republic,4,0.00282255,0.0003250649999999,0.0032506499999998,0.0010161833333333,0,0,0.0021000033333333,1.0,0.0021000033333333
CZE,Czech Republic,5,0.0112902,0.0013002599999999,0.0130025999999998,0.0040647333333333,0,0,0.0084000133333333,1.0,0.0084000133333333
CZE,Czech Republic,6,0.0282255,0.00325065,0.0325065,0.0101618333333333,0,0,0.0210000333333333,1.0,0.0210000333333333
CZE,Czech Republic,7,0.0282255,0.00325065,0.0325065,0.0101618333333333,0,0,0.0210000333333333,1.0,0.0210000333333333
CZE,Czech Republic,8,0.0282255,0.00325065,0.0325065,0.0101618333333333,0,0,0.0210000333333333,1.0,0.0210000333333333
CZE,Czech Republic,9,0.0112902,0.0013002599999999,0.0130025999999998,0.0040647333333333,0,0,0.0084000133333333,1.0,0.0084000133333333
CZE,Czech Republic,10,0.0112902,0.0013002599999999,0.0130025999999998,0.0040647333333333,0,0,0.0084000133333333,1.0,0.0084000133333333
